UniqueCount	AmbigCount
1561	0
6606	0
8453	0
217	0
100	0
2	0
40	0
16	0
30	0
91	0
56	0
75	0
19	0
151	0
214	0
251	0
217	0
137	0
144	0
458	0
447	0
353	0
555	0
94	0
77	0
89	0
580	0
598	0
4	0
14	0
34	0
6	0
10	0
50	0
27	0
103	0
213	0
255	0
1997	0
1103	0
1117	0
932	0
913	0
132	0
553	0
1014	0
80	0
535	0
186	0
474	0
144	0
417	0
497	0
229	0
191	0
66	0
184	0
747	0
82	0
489	0
759	0
2286	0
76	0
490	0
20063	0
393	0
979	0
1007	0
1763	0
3383	0
213	0
203	0
596	0
197	0
2977	0
221	0
807	0
80	0
87	0
1170	0
98	0
123	0
270	0
205	0
277	0
22	0
61	0
75	0
139	0
16	0
51	0
12	0
2218	0
935	0
880	0
2624	0
628	0
17	0
700	0
1699	0
3293	0
4078	0
2455	0
10962	0
5567	0
10580	0
681	0
267	0
23	0
381	0
1396	0
461	0
1144	0
7663	0
44	0
147	0
462	0
183	0
58	0
42	0
59	0
160	0
1130	0
961	0
87	0
186	0
943	0
117	0
278	0
113	0
120	0
43	0
35	0
3215	0
218	0
261	0
242	0
735	0
98	0
34	0
100	0
796	0
325	0
7756	0
2721	0
2478	0
296	0
602	0
126	0
909	0
471	0
1552	0
33	0
125	0
40	0
155	0
49	0
29	0
116	0
172	0
239	0
19	0
42	0
3	0
5	0
17	0
5	0
84	0
46	0
53	0
71	0
40	0
4	0
22	0
69	0
41	0
20	0
760	0
61	0
22	0
16	0
189	0
716	0
933	0
74	0
191	0
4470	0
6423	0
22	0
384	0
905	0
689	0
1071	0
1517	0
8	0
5	0
34	0
45	0
4	0
0	0
0	0
37	0
17	0
5	0
11	0
2456	0
1519	0
667	0
1206	0
1203	0
120	0
178	0
35	0
3	0
213	0
98	0
471	0
11	0
190	0
1622	0
1694	0
475	0
589	0
1382	0
52	0
871	0
1068	0
741	0
524	0
656	0
148	0
805	0
541	0
2261	0
418	0
149	0
1276	0
3224	0
1659	0
6861	0
82658	0
1621	0
704	0
518	0
476	0
175	0
285	0
1847	0
288	0
331	0
1955	0
1070	0
4028	0
2674	0
1319	0
8371	0
2680	0
6415	0
2406	0
1543	0
3844	0
2670	0
1359	0
389	0
909	0
106	0
1132	0
715	0
2030	0
661	0
1228	0
7272	0
353	0
1445	0
292	0
244	0
31	0
783	2190
46	0
50	0
1609	0
68	0
792	0
270	0
553	0
4474	0
363	0
1	497
79	0
98	0
272	0
1048	0
239	0
5	0
39	0
4	0
40	0
14	0
57	0
108	0
30	0
32	0
32	0
204	0
5196	0
192	0
97	0
142	0
9	0
59	0
23	0
27	0
90	0
4040	0
270	0
49	0
2876	0
1791	0
2591	0
85	0
204	0
161	0
9085	0
242	0
689	0
61	0
9	0
90	0
27	0
47	0
177	0
22	0
1232	56127
4731	0
6805	0
5627	0
8339	0
8300	0
16639	0
18016	0
25120	0
1352	0
4266	0
8114	0
21620	0
713	56127
2698	0
7890	0
10699	0
