UniqueCount	AmbigCount
2100	0
11067	0
12957	0
302	0
108	0
3	0
49	0
7	0
38	0
130	0
95	0
108	0
18	0
199	0
309	0
366	0
287	0
243	0
186	0
505	0
592	0
373	0
853	0
12	0
18	0
56	0
722	0
784	0
14	0
31	0
35	0
12	0
17	0
43	0
33	0
147	0
290	0
345	0
2708	0
1533	0
1921	0
669	0
814	0
217	0
938	0
1379	0
89	0
467	0
150	0
543	0
179	0
622	0
692	0
334	0
207	0
81	0
285	0
785	0
113	0
926	0
1443	0
4179	0
114	0
699	0
27092	0
500	0
1747	0
1577	0
2606	0
4221	0
247	0
250	0
685	0
232	0
4164	0
326	0
1341	0
63	0
91	0
1442	0
135	0
145	0
568	0
381	0
546	0
50	0
118	0
150	0
210	0
15	0
60	0
31	0
2862	0
1271	0
1116	0
3456	0
675	0
16	0
802	0
2453	0
4320	0
6129	0
3776	0
13915	0
6814	0
13009	0
643	0
400	0
51	0
678	0
2074	0
554	0
1933	0
12110	0
59	0
412	0
1272	0
233	0
76	0
51	0
73	0
186	0
1318	0
1672	0
131	0
267	0
1271	0
212	0
395	0
131	0
112	0
41	0
67	0
4691	0
343	0
388	0
312	0
987	0
94	0
28	0
154	0
928	0
442	0
9680	0
3081	0
3031	0
296	0
798	0
97	0
1088	0
596	0
2197	0
41	0
157	0
36	0
179	0
53	0
26	0
138	0
176	0
302	0
36	0
35	0
6	0
10	0
18	0
7	0
139	0
66	0
108	0
83	0
47	0
3	0
25	0
65	0
51	0
18	0
1316	0
98	0
42	0
16	0
228	0
1113	0
1276	0
75	0
231	0
4767	0
6158	0
18	0
418	0
967	0
1281	0
1835	0
2946	0
15	0
3	0
41	0
73	0
3	0
0	0
2	0
43	0
29	0
11	0
8	0
4336	0
2555	0
1062	0
868	0
1634	0
168	0
281	0
62	0
22	0
293	0
125	0
739	0
21	0
350	0
2562	0
2887	0
761	0
961	0
2552	0
113	0
1960	0
1857	0
1498	0
1044	0
1154	0
177	0
1215	0
854	0
1967	0
641	0
279	0
2108	0
4536	0
1514	0
6337	0
67371	0
1997	0
704	0
727	0
599	0
159	0
457	0
2255	0
351	0
273	1
1730	0
898	0
3895	0
2399	0
1326	0
7453	0
2394	0
5553	2
2440	0
1266	0
3484	0
2265	0
1297	0
582	0
1167	0
149	0
1619	0
1044	0
3271	0
1096	0
2209	0
12288	0
548	0
2375	0
366	0
333	0
37	0
916	3053
55	0
92	0
2325	0
118	0
1063	0
408	0
835	0
6371	0
354	0
3	581
137	0
139	0
393	0
1525	0
372	0
11	0
29	0
7	0
47	0
20	0
70	0
178	0
46	0
45	0
51	0
299	0
5421	0
255	0
135	0
204	0
11	0
98	0
27	0
72	0
140	0
5241	0
348	0
69	0
4425	0
2183	0
4480	0
90	0
327	0
193	0
9673	0
342	0
1055	0
96	0
26	0
129	0
34	0
128	0
197	0
25	0
1799	67864
7024	0
9792	0
6988	0
10651	0
11629	0
21454	0
19956	0
29035	0
1632	0
5494	0
10595	0
28638	1
802	67864
4627	0
11009	0
15166	0
7639	0
10557	0
8857	0
3125	0
17780	0
9015	0
1167	0
6655	0
13661	0
9520	0
13378	0
14096	0
10123	0
14356	0
8106	0
8121	0
5187	0
6171	0
14616	0
4489	0
5078	0
18631	0
11728	0
10694	0
13016	0
3063	0
780	0
1928	0
3504	0
1014	0
3490	0
2151	0
1335	0
1010	0
265	0
1355	0
438	0
1305	6
54	0
27	0
30	0
293	0
1635	0
1824	0
982	0
2028	0
135	0
230	0
593	0
198	0
4103	0
7022	0
13682	0
2868	0
472	0
41	0
169	0
218	0
93	0
1304	0
1748	0
411	0
2203	0
1010	0
1194	0
772	0
1367	0
1689	0
3961	0
177	0
932	0
156	0
302	0
820	0
385	0
1324	0
403	0
749	0
137	0
384	0
3547	0
1073	0
856	0
416	0
3209	0
3097	0
5440	0
2336	0
1300	0
