UniqueCount	AmbigCount
2100	0
10707	0
15141	0
314	0
108	0
0	0
55	0
5	0
33	0
136	0
28	0
81	0
19	0
162	0
257	0
329	0
416	0
191	0
129	0
427	0
439	0
329	0
507	0
47	0
35	0
201	0
672	0
614	0
8	0
7	0
27	0
16	0
4	0
24	0
3	0
41	0
78	0
78	0
569	0
356	0
386	0
1245	0
2163	0
154	0
439	0
493	0
69	0
342	0
80	0
477	0
118	0
403	0
520	0
230	0
191	0
80	0
197	0
802	0
129	0
644	0
988	0
3386	0
136	0
727	0
19771	0
307	0
1795	0
1543	0
2545	0
3943	0
217	0
260	0
756	0
235	0
3245	0
315	0
1068	0
75	0
100	0
1138	0
182	0
119	0
428	0
316	0
605	0
55	0
113	0
186	0
198	0
16	0
49	0
19	0
2006	0
787	0
845	0
2289	0
411	0
16	0
979	0
1702	0
2797	0
3787	0
2311	0
8556	0
4656	0
8802	0
693	0
306	0
49	0
554	0
2625	0
558	0
1389	0
6584	0
54	0
615	0
1094	0
263	0
52	0
28	0
61	0
135	0
1323	0
1087	0
116	0
224	0
854	0
173	0
272	0
77	0
65	0
34	0
84	0
5588	0
373	0
449	0
164	0
576	0
82	0
11	0
75	0
732	0
397	0
6993	0
2597	0
2775	0
385	0
685	0
117	0
1146	0
837	0
2092	0
39	0
148	0
33	0
103	0
42	0
34	0
65	0
92	0
176	0
16	0
36	0
4	0
13	0
22	0
6	0
96	0
60	0
81	0
75	0
36	0
5	0
18	0
62	0
24	0
25	0
407	0
57	0
34	0
20	0
170	0
777	0
1188	0
75	0
168	0
5427	0
6099	0
9	0
2159	0
2213	0
831	0
1563	0
2560	0
9	0
5	0
30	0
68	0
6	0
0	0
2	0
39	0
28	0
11	0
9	0
3303	0
2172	0
805	0
419	0
1370	0
104	0
184	0
40	0
9	0
251	0
95	0
535	0
16	0
157	0
1264	0
1867	0
432	0
800	0
1573	0
65	0
571	0
1063	0
680	0
535	0
835	0
119	0
323	0
252	0
1280	0
119	0
42	0
380	0
807	0
1418	0
5766	0
70565	0
3251	0
468	0
688	0
584	0
168	0
418	0
2347	0
343	0
2564	1
182	0
101	0
4926	0
3193	0
1548	0
8495	0
2601	0
5557	0
2146	0
1285	0
3602	0
2486	0
1228	0
405	0
906	0
71	0
335	0
208	0
607	0
226	0
554	0
8991	0
482	0
1590	0
326	0
275	0
18	0
414	2048
43	0
63	0
2799	0
123	0
821	0
458	0
959	0
6557	0
500	0
2	708
166	0
109	0
467	0
1279	0
342	0
5	0
32	0
3	0
57	0
21	0
77	0
150	0
19	0
45	0
32	0
312	0
1623	0
146	0
125	0
127	0
7	0
83	0
74	0
112	0
341	0
3462	0
224	0
48	0
5062	0
1908	0
3564	0
398	0
1125	0
181	0
10462	0
257	0
804	0
97	0
19	0
149	0
42	0
138	0
253	0
33	0
1892	83175
6243	0
10557	0
8094	0
11689	0
12858	0
23365	0
23629	0
31056	0
1456	0
6591	0
13544	0
32720	0
1124	83175
5458	0
14100	0
19757	0
10256	0
13499	0
9717	0
4743	0
20717	0
10365	0
2542	0
8671	0
17686	0
11610	0
16555	0
15038	0
13311	0
17414	0
9564	0
11417	0
6446	0
10785	0
20412	0
6061	0
5403	0
18394	0
12725	0
14614	0
16744	0
4347	0
591	0
1619	0
3562	0
1024	0
4663	0
2129	0
1525	0
740	0
220	0
1919	0
489	0
1498	7
47	0
24	0
23	0
183	0
1209	0
1209	0
713	0
920	0
46	0
95	0
254	0
107	0
4592	0
6371	0
11783	0
2429	0
478	0
43	0
105	0
177	0
62	0
999	0
1431	0
240	0
1591	0
881	0
919	0
583	0
867	0
1325	0
4357	0
128	0
1124	0
178	0
298	0
869	0
330	0
1137	0
282	0
708	0
108	0
190	0
2169	0
653	0
619	0
282	0
1815	0
2249	0
3930	0
2041	0
1183	0
1130	0
1425	0
1161	0
1306	0
3904	0
8031	0
931	0
305	0
140	0
39	0
70	0
36	0
451	0
526	0
428	0
2946	0
1198	0
1338	0
0	0
536	0
2395	0
5448	0
1370	0
53	0
520	0
1424	0
1167	0
5887	0
8330	0
19370	0
52989	0
1851	0
1548	0
570	0
2642	0
1124	0
2669	0
994	0
871	0
890	0
2191	0
9	0
231	0
223	0
642	0
338	0
1695	0
989	0
1510	0
176	0
7	0
31	0
53	0
408	0
45	0
169	0
1924	0
367	0
389	0
142	0
299	0
65	0
559	0
348	0
4932	0
1675	0
2444	0
388	0
340	0
3676	0
54	0
481	0
1997	0
21	0
246	0
1736	0
325	0
379	0
4477	0
7	0
54	0
34	0
235	0
340	0
142	0
3926	0
739	0
4914	0
1585	0
419	0
345	0
375	0
839	0
995	0
849	0
1582	0
518	0
1109	0
927	0
1206	0
98	0
32	0
64	0
169	5
206	0
1204	0
294	0
4462	0
1	0
841	0
1235	0
3240	0
3829	0
343	0
1219	0
1474	0
893	0
666	0
1235	0
591	0
827	0
800	0
1404	0
863	0
2231	0
9909	0
2360	0
4796	0
2155	0
17814	0
2932	0
2086	0
475	0
169	0
1943	0
55	0
102	0
11	0
36	0
755	0
1952	0
14184	0
6948	0
2411	0
1254	0
1038	0
5819	0
3437	0
464	0
1769	0
4847	0
804	0
367	0
221	0
53483	0
37526	0
8507	0
35843	0
14300	0
7210	0
2409	0
1442	0
678	0
1975	0
1364	0
1183	0
619	0
325	151
1342	0
2737	0
570	0
3299	0
656	0
150	0
853	0
168	0
4578	0
