UniqueCount	AmbigCount
2112	0
10975	0
15658	0
302	0
109	0
0	0
61	0
11	0
35	0
126	0
28	0
75	0
25	0
119	0
218	0
332	0
374	0
192	0
134	0
350	0
371	0
304	0
409	0
54	0
40	0
143	0
648	0
749	0
7	0
17	0
31	0
6	0
6	0
28	0
14	0
38	0
76	0
93	0
513	0
309	0
411	0
1161	0
2175	0
149	0
404	0
551	0
65	0
398	0
112	0
487	0
149	0
346	0
525	0
261	0
182	0
87	0
202	0
878	0
121	0
616	0
961	0
3139	0
114	0
712	0
16664	0
353	0
1431	0
1251	0
2260	0
3941	0
266	0
255	0
723	0
291	0
2754	0
263	0
932	0
78	0
101	0
984	0
180	0
138	0
600	0
426	0
647	0
60	0
95	0
172	0
181	0
11	0
37	0
16	0
2067	0
792	0
852	0
2299	0
427	0
21	0
1118	0
1739	0
2469	0
3336	0
2171	0
7679	0
4175	0
7804	0
684	0
256	0
38	0
440	0
2816	0
698	0
1459	0
6160	0
39	0
599	0
1525	0
213	0
44	0
40	0
47	0
163	0
1035	0
1378	0
126	0
207	0
777	0
132	0
265	0
85	0
88	0
39	0
54	0
3125	0
202	0
302	0
182	0
545	0
79	0
24	0
59	0
838	0
349	0
7018	0
2350	0
2993	0
332	0
600	0
157	0
1330	0
751	0
1965	0
36	0
138	0
38	0
122	0
38	0
19	0
84	0
76	0
180	0
26	0
36	0
5	0
10	0
22	0
4	0
103	0
54	0
64	0
44	0
26	0
0	0
28	0
44	0
34	0
19	0
392	0
49	0
19	0
18	0
154	0
647	0
1106	0
63	0
192	0
8266	0
9363	0
18	0
3750	0
3965	0
607	0
1439	0
2204	0
9	0
3	0
10	0
74	0
6	0
0	0
0	0
40	0
22	0
9	0
13	0
2793	0
1688	0
576	0
423	0
1104	0
77	0
159	0
51	0
16	0
211	0
68	0
432	0
16	0
105	0
1105	0
1611	0
375	0
754	0
1888	0
50	0
1494	0
1030	0
607	0
532	0
783	0
97	0
269	0
191	0
894	0
103	0
47	0
275	0
724	0
1376	0
4915	0
51293	0
3381	0
596	0
773	0
493	0
200	0
373	0
2171	0
322	0
1931	1
148	0
79	0
3903	0
2861	0
1387	0
8014	0
1941	0
5346	1
1882	0
1276	0
3062	0
1982	0
1224	0
434	0
867	0
78	0
266	0
192	0
568	0
235	0
411	0
6189	0
282	0
1176	0
329	0
209	0
24	0
469	1980
65	0
68	0
2510	0
160	0
759	0
463	0
976	0
6467	0
501	0
4	748
192	0
142	0
427	0
1252	0
355	0
8	0
23	0
9	0
66	0
19	0
93	0
161	0
33	0
33	0
45	0
273	0
1114	0
147	0
133	0
167	0
14	0
117	0
46	0
96	0
346	0
3432	0
181	0
62	0
5033	0
1900	0
3389	0
326	0
770	0
187	0
11483	0
226	0
896	0
141	0
31	0
130	0
35	0
99	0
287	0
27	0
1815	82339
6087	0
9245	0
8400	0
11916	0
13140	0
21519	0
21842	0
27157	0
1574	0
7414	0
13210	0
31951	0
747	82339
5775	0
15036	0
19670	0
9928	0
14528	0
8912	0
5040	0
18835	0
10846	0
2834	0
7740	0
18175	0
12085	0
16934	0
14438	0
12717	0
17946	0
9614	0
10289	0
6931	0
11127	0
19803	0
5470	0
4628	0
17020	0
11620	0
13409	0
16083	0
4746	0
594	0
1679	0
3500	0
1115	0
5277	0
2501	0
1441	0
738	0
180	0
1631	0
402	0
1687	11
47	0
18	0
35	0
146	0
1196	0
1369	0
685	0
798	0
59	0
96	0
237	0
103	0
3897	0
5725	0
18508	0
3569	0
443	0
56	0
141	0
152	0
79	0
913	0
1796	0
278	0
1948	0
1058	0
971	0
568	0
936	0
1189	0
3135	0
148	0
1195	0
180	0
263	0
868	0
301	0
1139	0
241	0
657	0
110	0
236	0
2022	0
639	0
624	0
329	0
1668	0
2109	0
3447	0
1833	0
1168	0
1114	0
1153	0
1070	0
1034	0
3528	0
6740	0
1035	0
331	0
102	0
35	0
72	0
31	0
329	0
446	0
367	0
2439	0
952	0
1127	0
4	0
510	0
2223	0
4866	0
1076	0
40	0
517	0
1403	0
988	0
5741	0
7045	0
16401	0
39150	0
1364	0
1434	0
591	0
2513	0
1080	0
2403	0
904	0
722	0
714	0
1889	0
12	0
194	0
201	0
551	0
251	0
1433	0
768	0
1374	0
168	0
5	0
34	0
61	0
299	0
39	0
184	0
1692	0
419	0
423	0
126	0
265	0
38	0
571	0
345	0
5553	0
1845	0
2225	0
339	0
356	0
3515	0
80	0
512	0
2277	0
13	0
258	0
1681	0
306	0
306	0
4348	0
5	0
51	0
36	0
217	0
230	0
152	0
3786	0
888	0
4671	0
1685	0
405	0
357	0
299	0
712	0
944	0
821	0
1677	0
519	0
1225	0
848	0
1254	0
114	0
47	0
79	0
181	9
156	0
1233	0
259	0
4082	0
3	0
1092	0
1333	0
2991	0
3469	0
297	0
1316	0
1715	0
1065	0
718	0
1313	0
761	0
854	0
827	0
1477	0
867	0
2107	0
9462	0
2238	0
5054	0
1912	0
19206	0
3112	0
2297	0
528	0
151	0
1623	0
59	0
113	0
9	0
55	0
730	0
2067	0
16541	0
8090	0
2855	0
1431	0
957	0
5516	0
3764	0
509	0
1534	0
4986	0
849	0
390	0
219	0
45532	0
30062	0
7705	0
36253	0
12567	0
6919	0
2117	0
1372	0
655	0
1948	0
1412	0
1209	0
507	0
256	151
1255	0
3128	0
644	0
3832	0
737	0
193	0
713	0
152	0
4835	0
3252	0
2078	0
2247	0
6268	0
4069	0
1447	0
1380	0
999	0
1245	0
107	0
141	0
119	0
264	0
2839	0
1362	0
2093	0
793	0
435	0
198	0
265	0
15245	0
13811	0
66	0
36	0
28	0
12	0
56	0
325	0
347	0
122	1
34	0
1642	0
3668	0
1808	0
238	0
233	0
16355	0
1944	0
1780	0
2453	0
302	0
286	0
6683	0
3495	0
1036	0
3698	0
315	0
356	0
5391	0
386	0
4391	0
11180	0
331	0
481	0
1482	0
42	0
703	0
520	0
58	0
851	0
97	0
41229	0
2963	0
16665	0
156	0
3761	0
352	0
330	0
41	0
313	0
2621	0
377	0
134	0
2127	0
380	0
2919	0
211	0
901	0
950	0
94	0
1436	0
365	0
980	0
143	0
771	0
21	0
13	0
89	0
60	0
4	0
1439	0
574	0
189	0
756	0
80	0
357	0
467	0
1958	0
3207	0
66	0
187	0
1575	0
4111	0
2084	0
1083	0
1020	0
1389	2
3089	0
3596	0
85	0
1574	0
448	0
388	0
255	0
213	0
792	0
967	0
1846	0
476	0
72272	0
524	0
3370	0
952	0
826	0
1720	0
753	0
1266	0
2250	0
1209	0
419	0
88	0
15	0
21096	0
5381	0
208591	0
11969	0
1743	0
413	0
282	0
1204	0
4256	0
1054	0
421	0
8535	0
35	0
149	0
378	0
2551	0
353	0
429	0
248	0
435	0
2030	0
152	0
142	0
153	0
277	0
104	0
172	0
582	0
433	0
184	0
160	0
1351	0
78	0
972	0
108	0
238	0
169	0
289	0
243	0
1543	0
110	0
64	0
135	0
335	0
751	0
227	0
324	0
4286	0
8565	0
5977	0
1540	0
894	0
719	0
252	0
1216	0
22012	0
391	0
101	0
1204	0
1351	0
17174	0
3472	0
615	0
140	0
143	0
589	0
69	0
8	0
22	0
57	0
100	0
73	0
250	0
225	0
2599	0
14104	0
33	0
718	0
139	0
26	0
220	0
1038	0
1611	0
159	0
28	0
56	0
256	0
136	0
1393	0
391	0
53	0
85	0
48	0
102	0
70	0
67	0
331	0
23	0
77	0
48	0
0	0
85	0
172	0
56	0
61	0
32	0
140	0
32	0
22278	0
111261	0
679	0
3013	0
599	0
2236	0
543	0
344	0
1154	0
776	0
489	0
290	0
3301	0
2139	0
1709	0
2096	0
684	0
658	0
1046	0
2088	0
2100	0
1465	0
513	0
3946	0
15	0
333	0
150	0
179	0
692	0
184	0
293	0
80	0
66	0
102	0
3113	0
540	0
1001	0
513	0
11	0
4	0
7	0
43	0
3	0
11	0
54	0
118	0
179	0
14	0
18	0
10	0
20	0
71	0
550	0
4151	0
1087	0
15702	0
56	0
208	0
1099	0
572	0
64	0
1515	0
280	0
204	0
31	0
19	0
698	0
94	0
389	0
24	0
170	0
397	0
1717	0
14	0
44	0
19	0
105	0
54	0
62	0
17	0
15	0
22	0
53	0
55	0
6	0
25	0
74	0
28	0
103	0
239	0
289	0
2510	0
81	0
1004	0
8547	0
753	0
2010	0
2860	0
3558	0
343	0
655	0
1069	0
2709	0
155	0
412	0
190	0
3060	0
1922	0
6771	0
8075	0
1055	0
1131	0
2035	0
19	0
521	0
14256	0
3187	0
2346	0
1713	0
67	0
2366	0
43	0
22	0
697	0
1650	0
3527	0
856	0
18	0
9	0
323	0
1011	0
71	0
55	0
26	0
65	0
161	0
1450	0
693	0
1598	0
3817	0
3225	0
7340	0
8904	0
1278	0
3319	0
835	0
6237	0
1576	0
258	0
4068	0
138	0
172	0
6	0
657	0
20	0
2308	0
1430	0
2050	0
160	0
326	0
62	0
639	0
450	0
135	0
94	0
777	0
493	0
6	0
512	0
855	0
623	0
7	0
39	0
35	0
26	0
519	0
121	0
197	0
523	0
1103	0
64258	0
18212	0
9151	0
3970	0
2419	0
623	0
1384	0
4979	0
59207	0
4208	0
987	0
888	0
1341	3
593	0
731	0
318	0
2971	0
1306	0
577	0
229	0
972	0
327	0
639	0
10140	0
8166	0
5882	0
1756	0
794	0
36	0
112	0
19693	0
4156	0
2876	0
15429	0
658	0
564	0
87	0
631	0
721	0
1487	0
1158	0
2880	0
3192	0
183	0
7	0
91	0
2541	0
115	0
127	0
19	0
974	0
3485	0
106	0
75	0
985	0
1817	0
9	0
20	0
201	0
907	0
1702	0
2052	0
453	0
401	0
960	0
864	0
105	0
170	0
215	0
45	0
368	0
14097	0
2334	0
1267	0
355	0
1979	0
94	0
131	0
5385	0
10810	0
3956	0
2145	0
1464	0
1488	0
9823	0
6578	0
161	0
11158	0
4319	0
3838	0
3989	0
230	0
5444	0
1817	0
5812	0
1908	0
788	0
755	0
173	0
535	0
1282	0
9981	0
193	0
1030	0
402	0
196	0
48	0
64	0
5406	0
8700	0
248	0
155	0
188	0
153	0
175	0
636	0
395	0
1095	0
901	0
1523	0
10971	1
598	0
34	0
153	0
1506	0
36	0
160	0
373	0
243	0
262	0
180	0
1081	0
173	0
166	0
407	0
31	0
50	1
372	104
138	0
306	0
953	0
502	0
335	0
518	0
661	0
244	0
28	0
1260	0
673	0
2348	0
666	0
11119	0
778	503
2652	0
140	0
81	16
153	0
240	0
180	0
417	0
10	0
29	0
23	0
0	0
1027	0
593	0
55	0
215	0
456	0
1039	0
2957	0
425	0
23	0
406	0
884	0
959	0
522	0
259	0
95	0
113	0
261	0
35	0
481	0
5765	0
32	0
50	0
111	0
53	0
51	0
40	0
23	0
6	0
2	0
1	0
2	0
23	0
70	0
22	0
5	0
2	0
17	0
239	0
171	0
424	0
311	0
545	0
363	0
161	0
6	0
42	0
22	0
218	0
12	0
17	0
45	0
32	0
105	0
73	0
357	0
179	0
49	0
55	0
22198	0
22087	0
340	0
12	0
308	0
5	0
17	0
701	0
87	0
223	0
161	0
85	0
91	0
80	0
11	0
130	0
340	0
76	0
11	0
12019	1350
2916	0
174	0
462	0
957	0
543	0
2365	0
3764	0
116	0
3193	0
697	0
5647	0
4462	0
501	0
974	0
5626	0
70799	0
523	0
1704	0
1531	0
143	0
124	0
372	0
307	0
216	0
124	0
686	0
1451	0
287	0
1084	0
1724	0
415	0
55	0
56	0
329	0
156	0
552	0
565	0
81	0
212	0
2000	0
216	0
487	0
56	0
228	0
337	0
28	0
1	0
17	0
1	0
8	0
3	0
5	0
6	0
14	0
0	0
28	0
139	0
467	0
84	0
249	0
169	0
169	0
73	0
55	0
15	0
140	0
22	0
31	0
16	0
246	0
227	0
100	0
507	0
498	0
57	0
171	0
26	0
835	0
406	0
182	0
88	0
104	0
60	0
102	0
113	0
23	0
30	0
9	0
77	0
148	0
155	0
182	0
123	0
328	0
200	0
160	0
255	0
1561	0
836	0
1795	0
508	0
110	0
320	0
448	0
426	0
39	0
144	0
70	0
76	0
83	0
41	0
6	2
84	0
1	0
20	45
2	0
59	1
38	0
37	0
10	0
58	0
2864	0
651	0
8370	0
1620	0
175	0
494	0
8957	0
98	0
23	0
208	0
80	0
50	0
98	0
92	0
43	0
107	0
10	0
23	0
33	0
20	0
50	0
39	0
19	0
7	0
27	0
23	0
21	0
24	0
132	0
102	0
97	0
336	0
1036	0
2563	0
1688	0
1295	0
515	0
7829	3
11217	0
4614	0
443	0
763	0
337	0
49	0
2	0
66	0
552	0
1119	0
21	0
548	0
1877	0
249	0
587	0
630	0
953	0
5232	0
1162	0
3056	0
1289	1855
1411	0
816	0
335	0
9077	0
4875	0
46	0
23	0
5	0
100	0
1255	0
936	0
2891	0
213	0
15282	0
13720	0
35411	0
16207	0
1945	0
3335	0
588	0
271	0
110	0
4	0
329	0
6994	0
892	0
487	0
29591	0
216	0
811	0
1437	0
177	0
583	0
667	0
5278	0
7596	0
4916	0
12557	0
37789	0
448	0
306	0
118	0
253	0
279	0
157	0
11114	0
22977	0
6277	0
5141	0
503	0
120	0
4589	0
341	0
295	0
355	0
13745	0
472	0
417	0
895	0
1697	0
644	0
1371	0
365	0
496	0
887	0
114	0
765	0
1072	0
1939	0
918	0
716	0
268	0
622	0
1106	0
103	0
315	0
112	0
28	0
110	0
523	0
300	0
749	0
936	0
30	0
7340	0
642	0
105	0
1748	0
253	0
235	0
115	0
1963	0
1320	0
436	0
361	0
2810	0
252	0
192	0
665	0
97	0
58	0
11	0
46	0
30	0
1444	0
381	0
2910	0
10	0
13	0
1643	0
2995	0
20	0
873	0
308	0
294	0
150	0
67	0
905	0
206	0
55	0
56	0
99	0
120	0
166	0
118	0
29	0
905	0
23	0
26	0
124	0
1101	0
528	0
1123	0
63	0
117	0
531	0
959	0
1252	0
2028	0
387	0
56	0
100	0
243	0
378	0
1680	0
641	0
1026	0
1963	0
868	0
324	0
45	0
32116	0
8368	0
7602	0
653	0
21	0
4	0
6	0
1400	0
172	0
270	0
229	0
77	0
1	0
2188	0
541	0
152	0
236	0
7	0
679	0
22040	0
24997	0
36757	0
7256	0
5722	0
2861	0
3144	0
12923	0
102641	0
56278	0
17380	0
34978	0
68635	0
14037	0
21161	0
165	0
232	0
434	0
38	0
83	0
268	0
14	0
187	0
20	0
427	0
908	0
397	0
47	0
155	0
236	0
339	0
103	0
23	0
78	0
131	0
4	0
41	0
194	0
1959	0
236	0
169	0
88	0
430	0
371	0
242	0
59	0
106	0
17	0
46	0
323	0
353	0
1725	0
170	0
56	0
11	0
18	0
149	0
1458	0
11	0
62	0
41	0
101	0
34	0
77	0
7	0
12	0
210	0
127	0
3	0
6	0
13	0
3	0
367	0
9	0
52	0
44	0
15	0
7	0
18	0
54	0
2	0
49	0
16	0
6	0
16	0
2	0
209	0
307	0
853	0
558	0
249	0
66	0
788	0
182	0
128	0
207	0
227	0
74	0
203	0
174	0
133	0
232	0
1272	0
226	0
334	0
786	0
44	0
111	0
53	0
480	0
374	0
150	0
11986	0
11986	0
1333	0
66	0
48	0
148	0
1048	0
348	0
28	0
6	0
11	0
1854	0
1290	0
751	0
233	0
139	0
28	0
11	0
75	0
116	0
51	0
91	0
185	0
86	0
194	0
4140	0
126	0
1520	0
41	0
37	0
839	0
286	0
40	0
629	0
528	0
286	0
546	0
1182	0
9	0
270	0
807	0
107	0
423	0
2665	0
7449	0
1274	4388
2657	0
1256	0
1536	0
4821	0
3169	0
3640	0
8669	0
1687	0
1074	0
3563	0
13646	0
943	0
32	0
1818	0
4695	0
5066	0
6049	0
1863	0
4152	0
2419	0
4517	0
4192	0
4401	0
4356	0
10100	0
8710	0
1752	0
40	0
746	0
5495	0
6160	0
1511	0
2352	0
1357	0
2181	0
5116	0
8725	0
21388	0
9915	0
29	0
34	0
152	0
5509	0
278	0
61	0
6	0
25	0
11	0
10	0
1	0
7	0
143	0
88	0
126	0
2837	0
740	0
150177	7
707	0
699	0
700	0
989	0
1114	0
2101	0
3223	0
2616	0
330	0
685	0
175	0
1726	0
579	0
661	0
7708	0
1563	0
1798	0
2985	0
738	0
282	16
476	0
1523	0
1672	0
8222	0
11470	0
5209	0
10083	0
221	0
376	0
732	0
41	0
46	0
84	0
2139	0
381	0
1552	0
23	0
11434	162
682	0
262	0
611	0
1034	0
1557	0
167	0
821	0
731	0
907	0
2065	0
1145	0
129	0
433	0
453	0
1490	0
217	0
52	0
324	0
601	0
261	0
1311	0
172	0
1604	0
1598	0
647	0
158	0
1879	0
194	0
6100	0
237	0
189	0
1522	0
611	0
484	0
3531	0
214445	0
13276	0
7591	0
27145	0
594	0
466	0
405	0
555	0
8	0
1	0
11	0
182	0
300	0
280	0
242	0
347	0
710	0
4845	0
938	0
57232	0
3044	0
337	0
350	0
4040	2
4124	0
741	0
47	0
2188	11
6865	0
2078	0
800	0
1170	0
560	0
31	0
370	0
154	0
76	0
231	0
57	0
251	0
266	1
248	0
346	0
26	0
32	0
64	0
694	0
168	0
1459	0
46	0
26	0
59	0
1	0
18	0
8	0
8	0
7	0
3	0
180	0
27	0
32	0
108	0
112	0
245	0
29	0
22	0
71	0
74	0
3651	0
992	0
10239	0
9	0
23	0
260	0
266	0
79	0
72	0
886	0
5156	0
1131	0
327	0
18642	0
627	0
238	0
655	0
1156	0
3118	0
1160	0
2700	0
3292	0
10410	0
1226	0
1493	0
488	0
1103	0
9127	0
3382	0
17227	0
25951	0
4058	0
3511	0
1825	0
255	0
783	0
2234	0
8317	0
114	24
352	246
1661	0
6190	0
895	0
751	0
555	0
257	0
338	0
2135	0
122	0
814	0
1708	0
842	0
246	0
277	0
1393	0
338	0
719	0
3267	0
12639	0
1784	0
186	0
229	0
33	0
495	0
838	0
206	0
210	0
3235	0
190	0
2159	0
234	0
119	0
87	0
547	0
398	0
38	0
70	0
90	0
5	0
222	0
501	0
1867	0
1647	0
390	0
133	0
5855	0
533	0
4452	0
2028	0
7011	0
3387	0
4461	0
6518	0
574	0
759	0
689	0
3438	0
1118	0
406	0
2614	0
1036	0
12741	0
2071	0
5247	0
295	0
3405	0
5930	0
861	0
3408	0
289	0
559	0
2223	0
595	0
203	0
7076	0
11276	0
1609	0
442	0
10207	0
3453	0
16626	0
934	0
509	0
341	0
517	0
961	0
731	0
371	0
8777	0
3099	0
1844	0
102	0
440	0
2191	0
711	0
1652	0
4944	0
6717	0
3537	0
592	0
54	0
1253	0
1192	0
1343	0
2399	0
93494	0
10056	538
14095	1571
37123	0
3833	0
4136	0
2962	0
30619	0
166	0
587	0
59	0
643	0
468	0
1089	0
945	0
13810	0
1258	0
309	0
147	0
422	0
1679	0
3085	0
1652	0
484	0
16	0
21	0
23	0
386	0
833	213
501	12
287	0
223	0
178	0
151	0
190	0
92	0
614	0
122	0
377	0
5	0
96	0
217	0
67	0
17	0
177	0
374	0
7	0
49	0
48	0
307	0
277	0
319	0
3138	0
304	0
212	0
177	0
19	0
2078	2346
100	0
107	0
428	0
2035	0
205	0
19093	0
6992	0
11710	0
5695	0
645	0
410	0
1269	0
32822	0
3762	0
3123	0
2910	0
16669	0
3549	0
4263	0
932	3217
1134	0
873	0
468	0
15658	0
211	0
2116	0
293	0
366	0
650	0
919	0
366	0
170	0
313	0
127	0
152	0
528	0
145	0
412	0
755	0
851	0
1613	0
285	0
63	0
587	0
442	0
1130	0
132	0
488	0
561	0
564	0
2541	0
1492	0
1029	0
2295	0
1140	0
2215	0
1418	0
747	0
2737	0
1670	0
9518	0
13541	0
188	0
578	0
381	0
355	0
2149	0
41	0
1061	0
824	0
5039	0
1029	0
5722	0
892	0
550	0
213	0
16	0
25	0
387	0
214	0
2085	0
1265	0
339	0
1460	0
159	0
341	0
402	0
604	0
765	0
214	0
