UniqueCount	AmbigCount
1648	0
6658	0
8704	0
265	0
74	0
0	0
47	0
9	0
32	0
85	0
46	0
69	0
5	0
153	0
230	0
322	0
314	0
235	0
140	0
481	0
474	0
360	0
655	0
69	0
60	0
103	0
779	0
611	0
6	0
17	0
30	0
8	0
2	0
35	0
23	0
80	0
146	0
197	0
1267	0
875	0
741	0
764	0
1253	0
138	0
358	0
412	0
63	0
365	0
86	0
482	0
173	0
464	0
626	0
299	0
264	0
91	0
215	0
852	0
126	0
784	0
1244	0
3181	0
98	0
755	0
17803	0
359	0
1090	0
1080	0
1820	0
3732	0
237	0
264	0
760	0
250	0
2855	0
217	0
691	0
68	0
101	0
1073	0
177	0
126	0
256	0
227	0
351	0
47	0
79	0
66	0
143	0
15	0
43	0
10	0
1965	0
942	0
859	0
2255	0
473	0
20	0
1054	0
1724	0
2615	0
3102	0
2166	0
8568	0
4535	0
8482	0
653	0
249	0
34	0
460	0
1975	0
547	0
1086	0
6581	0
24	0
430	0
838	0
200	0
56	0
33	0
56	0
152	0
867	0
1061	0
106	0
229	0
977	0
163	0
249	0
102	0
74	0
43	0
71	0
4497	0
405	0
440	0
224	0
619	0
69	0
23	0
92	0
783	0
330	0
6231	0
2526	0
2116	0
311	0
618	0
121	0
947	0
566	0
1552	0
35	0
163	0
25	0
122	0
35	0
25	0
82	0
121	0
226	0
13	0
26	0
5	0
1	0
14	0
4	0
107	0
47	0
65	0
70	0
40	0
1	0
16	0
49	0
35	0
22	0
377	0
63	0
20	0
19	0
127	0
610	0
856	0
55	0
176	0
2792	0
3196	0
8	0
187	0
585	0
727	0
1203	0
1978	0
9	0
8	0
14	0
55	0
6	0
0	0
1	0
32	0
25	0
5	0
12	0
2459	0
1775	0
752	0
388	0
1244	0
107	0
213	0
31	0
8	0
181	0
53	0
462	0
8	0
184	0
1470	0
1538	0
429	0
640	0
1289	0
47	0
234	0
853	0
580	0
555	0
520	0
122	0
585	0
405	0
1608	0
269	0
104	0
882	0
2098	0
1317	0
5143	0
64116	0
2192	0
698	0
625	0
466	0
142	0
329	0
4595	0
513	0
577	0
721	0
347	0
3678	0
2607	0
1155	0
8016	0
2440	0
6036	1
2257	0
1416	0
3119	0
2072	0
1268	0
531	0
1191	0
88	0
816	0
517	0
1569	0
594	0
1036	0
6430	0
300	0
1283	0
345	0
262	0
25	0
351	1738
56	0
51	0
2137	0
108	0
746	0
360	0
672	0
4570	0
221	0
7	445
149	0
132	0
403	0
1051	0
277	0
10	0
31	0
3	0
47	0
19	0
72	0
123	0
39	0
51	0
54	0
310	0
2501	0
141	0
138	0
146	0
3	0
45	0
37	0
77	0
262	0
2800	0
261	0
51	0
3045	0
1691	0
2878	0
100	0
227	0
169	0
6330	0
239	0
802	0
65	0
12	0
59	0
24	0
63	0
231	0
19	0
1256	58171
3982	0
6595	0
4875	0
8099	0
9921	0
23835	0
16105	0
22935	0
1210	0
4098	0
7934	0
18500	0
475	58171
3688	0
8994	0
11878	0
5930	0
8731	0
5854	0
3201	0
13794	0
7536	0
1613	0
5854	0
11735	0
7226	0
9469	0
8301	0
7055	0
9761	0
5648	0
6129	0
4331	0
6611	0
12013	0
3029	0
3171	0
10948	0
7222	0
8054	0
11007	0
3415	0
535	0
1605	0
2491	0
640	0
3462	0
1563	0
1318	0
553	0
165	0
1005	0
474	0
1115	6
30	0
32	0
25	0
216	0
1159	0
1429	0
663	0
1065	0
93	0
158	0
425	0
149	0
2476	0
3971	0
8925	0
2238	0
382	0
43	0
145	0
149	0
70	0
868	0
1695	0
278	0
1927	0
1077	0
1020	0
591	0
901	0
1434	0
2514	0
133	0
904	0
163	0
256	0
736	0
324	0
1211	0
258	0
585	0
90	0
218	0
2130	0
721	0
610	0
316	0
1334	0
1670	0
2812	0
1494	0
784	0
963	0
980	0
971	0
1246	0
4145	0
7921	0
858	0
296	0
84	0
37	0
81	0
39	0
410	0
426	0
425	0
2200	0
1397	0
1820	0
5	0
453	0
2180	0
5792	0
1290	0
50	0
707	0
1828	0
1065	0
5002	0
7950	0
22743	0
62405	0
1884	0
1858	0
719	0
2926	0
1441	0
2843	0
1104	0
1038	0
915	0
2111	0
17	0
223	0
232	0
1005	0
659	0
2811	0
1535	0
2375	0
201	0
12	0
38	0
61	0
636	0
107	0
144	0
1694	0
350	0
377	0
109	0
263	0
51	0
476	0
425	0
2734	0
1387	0
1705	0
208	0
196	0
2291	0
41	0
329	0
1218	0
10	0
260	0
1565	0
264	0
373	0
3268	0
5	0
50	0
25	0
218	0
335	0
129	0
2820	0
655	0
3734	0
1460	0
506	0
259	0
250	0
619	0
716	0
645	0
1324	0
415	0
848	0
772	0
1094	0
87	0
23	0
55	0
122	4
112	0
784	0
222	0
2491	0
1	0
1160	0
953	0
2242	0
2758	0
294	0
1095	0
1635	0
1172	0
574	0
1484	0
725	0
1049	0
1139	0
1523	0
767	0
2323	0
8674	0
2295	0
3852	0
1528	0
12305	0
1988	0
1628	0
267	0
152	0
1969	0
75	0
77	0
8	0
46	0
573	0
1594	0
7937	0
4736	0
1833	0
1291	0
781	0
4287	0
2802	0
519	0
952	0
2845	0
722	0
313	0
176	0
42427	0
30227	0
9723	0
38670	0
11216	0
4444	0
2245	0
998	0
684	0
1900	0
1292	0
954	0
464	0
258	124
1053	0
2218	0
393	0
2641	0
494	0
134	0
873	0
245	0
4234	0
3086	0
2580	0
2690	0
6530	0
5914	0
1914	0
2234	0
1456	0
947	0
74	0
129	0
105	0
237	0
2779	0
1169	0
2301	0
761	0
486	0
208	0
213	0
8852	0
10580	0
35	0
36	0
35	0
7	0
49	0
236	0
187	0
70	0
27	0
1347	0
2499	0
1338	0
181	0
272	0
10838	0
1562	0
1354	0
1643	0
186	0
118	0
1784	0
1210	0
556	0
2729	0
142	0
221	0
3209	0
330	0
4090	0
10813	0
267	0
471	0
1419	0
38	0
587	0
352	0
39	0
491	0
105	0
25645	0
2360	0
8415	0
217	0
3212	0
300	0
253	0
40	0
273	0
1876	0
313	0
142	0
1792	0
295	0
2098	0
146	0
707	0
855	0
71	0
869	0
241	0
924	0
127	0
752	0
24	0
6	0
85	0
60	0
9	0
996	0
494	0
203	0
724	0
59	0
343	0
362	0
1643	0
3540	0
56	0
151	0
1237	0
2686	0
1582	0
607	0
674	0
1220	1
2720	0
1873	0
51	0
1501	0
406	0
454	0
172	0
206	0
555	0
902	0
1500	0
435	0
57027	0
367	0
2266	0
634	0
604	0
1331	0
838	0
1216	0
2073	0
901	0
249	0
54	0
8	0
2804	0
731	0
15078	0
2558	0
518	0
380	0
227	0
960	0
3716	0
961	0
298	0
6235	0
39	0
99	0
349	0
2114	0
262	0
422	0
147	0
222	0
1830	0
200	0
265	0
259	0
355	0
86	0
194	0
529	0
503	0
203	0
187	0
1839	0
103	0
1058	0
120	0
368	0
187	0
339	0
217	0
1671	0
93	0
58	0
89	0
247	0
513	0
132	0
220	0
5151	0
10061	0
5849	0
1011	0
621	0
459	0
170	0
1383	0
21750	0
333	0
72	0
712	0
950	0
15680	0
5089	0
525	0
151	0
171	0
470	0
50	0
5	0
20	0
40	0
70	0
52	0
180	0
186	0
2837	0
16870	0
23	0
544	0
124	0
24	0
148	0
1173	0
1278	0
124	0
30	0
56	0
193	0
147	0
2297	0
482	0
69	0
85	0
83	0
78	0
62	0
70	0
301	0
9	0
49	0
15	0
0	0
96	0
129	0
55	0
47	0
23	0
146	0
27	0
4660	0
23652	0
597	0
2457	0
464	0
2064	0
453	0
307	0
857	0
565	0
431	0
205	0
2085	0
1602	0
1315	0
1715	0
633	0
480	0
790	0
1667	0
1900	0
1183	0
508	0
3621	0
17	0
354	0
133	0
122	0
511	0
146	0
304	0
74	0
51	0
96	0
2732	0
406	0
905	0
394	0
7	0
6	0
7	0
27	0
1	0
5	0
41	0
119	0
126	0
9	0
17	0
7	0
3	0
53	0
313	0
2405	0
484	0
7834	0
56	0
192	0
717	0
444	0
55	0
1412	0
224	0
276	0
20	0
21	0
606	0
90	0
306	0
22	0
232	0
423	0
1255	0
14	0
35	0
7	0
87	0
45	0
85	0
24	0
20	0
21	0
43	0
50	0
4	0
28	0
72	0
25	0
122	0
232	0
204	0
635	0
91	0
734	0
5865	0
598	0
1527	0
2414	0
2864	0
315	0
487	0
791	0
1658	0
107	0
259	0
143	0
2484	0
1549	0
5520	0
7662	0
1138	0
963	0
1801	0
21	0
294	0
2898	0
2034	0
1830	0
1288	0
79	0
1721	0
43	0
41	0
560	0
993	0
2415	0
510	0
18	0
8	0
304	0
565	0
78	0
62	0
22	0
56	0
126	0
958	0
486	0
989	0
2193	0
1951	0
4033	0
6656	0
1173	0
5983	0
437	0
13953	0
1590	0
181	0
5494	0
82	0
99	0
9	0
818	0
3	0
1692	0
878	0
1742	0
100	0
275	0
61	0
589	0
455	0
110	0
61	0
742	0
500	0
3	0
476	0
618	0
765	0
3	0
41	0
32	0
27	0
337	0
137	0
144	0
503	0
951	0
65249	0
11786	0
8115	0
2670	0
1626	0
469	0
898	0
3746	0
36084	0
3505	0
715	0
670	0
1168	2
695	0
819	0
457	0
2403	0
1104	0
525	0
166	0
593	0
225	0
381	0
6878	0
5940	0
2782	0
895	0
588	0
42	0
107	0
12796	0
2460	0
1917	0
10400	0
389	0
477	0
85	0
427	0
617	0
1229	0
923	0
1952	0
2384	0
138	0
1	0
79	0
1552	0
71	0
100	0
20	0
745	0
3613	0
87	0
62	0
615	0
1547	0
6	0
17	0
137	0
828	0
1426	0
1932	0
368	0
314	0
863	0
683	0
132	0
152	0
241	0
35	0
245	0
7863	0
1495	0
1028	0
209	0
1756	0
94	0
98	0
3184	0
6145	0
2049	0
1655	0
1176	0
1190	0
7518	0
4880	0
93	0
6791	0
2618	0
2296	0
3023	0
235	0
3862	0
1306	0
5131	0
1308	0
583	0
644	0
186	0
509	0
880	0
6050	0
176	0
827	0
376	0
217	0
42	0
49	0
2727	0
4536	0
202	0
150	0
87	0
200	0
210	0
557	0
317	0
988	0
850	0
935	0
3961	0
494	0
24	0
121	0
830	0
23	2
187	0
353	0
160	0
223	0
174	0
784	0
128	0
189	0
438	0
10	0
34	1
317	105
89	0
221	0
424	0
288	0
170	0
236	0
273	0
116	0
23	0
1157	0
787	0
1934	0
679	0
1157	0
500	431
1832	0
121	0
73	23
140	0
167	0
114	0
332	0
5	0
11	0
7	0
0	0
765	0
435	0
77	0
226	0
276	0
623	0
2101	0
497	0
16	0
409	0
980	0
1267	0
660	0
341	0
44	0
88	0
254	0
19	0
361	0
5514	0
37	0
61	0
137	0
55	0
69	0
36	0
17	0
4	0
0	0
3	0
7	0
17	0
79	0
18	0
9	0
6	0
9	0
150	0
200	0
234	0
140	0
248	0
200	0
112	0
5	0
39	0
21	0
166	0
9	0
30	0
38	0
19	0
50	0
26	0
318	0
154	0
43	0
79	0
638	0
644	0
159	0
2	0
193	0
3	0
19	0
513	0
74	0
162	0
150	0
64	0
98	0
79	0
19	0
172	0
319	0
71	0
21	0
4875	603
1088	0
146	0
367	0
682	0
412	0
1969	0
2866	0
106	0
1497	0
346	0
2976	0
3973	0
395	0
874	0
1166	0
21557	0
145	0
700	0
772	0
88	0
94	0
381	0
283	0
210	0
123	0
791	0
1348	0
227	0
750	0
1676	0
357	0
48	0
48	0
204	0
125	0
433	0
522	0
84	0
233	0
1516	0
176	0
358	0
43	0
160	0
174	0
24	0
3	0
17	0
0	0
9	0
1	0
2	0
3	0
22	0
1	0
36	0
114	0
397	0
114	0
195	0
123	0
155	0
78	0
62	0
9	0
173	0
19	0
38	0
29	0
188	0
161	0
85	0
461	0
463	0
50	0
191	0
2	0
292	0
138	0
79	0
34	0
82	0
41	0
93	0
94	0
30	0
35	0
16	0
61	0
136	0
165	0
297	0
175	0
458	0
288	0
205	0
221	0
1787	0
913	0
2473	0
670	0
145	0
448	0
576	0
589	0
82	0
168	0
66	0
87	0
79	0
56	0
6	2
106	0
1	0
20	34
1	0
59	2
20	0
51	0
10	0
59	0
2660	0
580	0
5140	0
410	0
131	0
436	0
6128	0
102	0
19	0
194	0
