"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"BCEN2424_RS00040"	0.036347332845231	0.880972236946499	6.00631008342227	0.14667445148695	0.883388985233311	0.988867360460613
"BCEN2424_RS00045"	108501.764492238	-0.76373546498244	0.933217422444835	-0.818389634198655	0.413134738775425	0.94081599264755
"BCEN2424_RS00050"	53151.516151612	-1.21250421937988	1.09301742185421	-1.10931829185574	0.267292896801221	0.917449019581728
"BCEN2424_RS00095"	5.94585674434967	-0.206051185556379	0.54948762786095	-0.374987852517257	0.7076695008818	0.974479900675776
"BCEN2424_RS00745"	188.744437170424	-0.771503380927983	0.396705253091609	-1.94477732501774	0.0518017843146079	0.90043143513444
"BCEN2424_RS01415"	6.14661755555937	-0.86773023140357	0.532890899077294	-1.62834500064845	0.103451752594387	0.90043143513444
"BCEN2424_RS01610"	49204.4335802718	-1.41953395427782	1.098991166549	-1.2916700311026	0.196471440205085	0.906925347659405
"BCEN2424_RS01615"	491.66277909059	-0.32639566303582	0.299416239388567	-1.09010674805865	0.275666124116208	0.917449019581728
"BCEN2424_RS01620"	57.669570993258	-0.316340818081071	0.31880199781424	-0.992279911198665	0.321061000080459	0.920153062765424
"BCEN2424_RS01625"	108501.764492238	-0.76373546498244	0.933217422444835	-0.818389634198655	0.413134738775425	0.94081599264755
"BCEN2424_RS01630"	0.036347332845231	0.880972236946499	6.00631008342227	0.14667445148695	0.883388985233311	0.988867360460613
"BCEN2424_RS01635"	139.179954692716	-0.354155162206862	0.330244275842407	-1.07240363607654	0.283538775495554	0.917449019581728
"BCEN2424_RS01640"	3441.03820868252	-0.433375391015186	0.316196087433026	-1.37059061841485	0.170502609139827	0.90043143513444
"BCEN2424_RS01645"	1136.05625780117	0.0810844205981069	0.257115471849177	0.315361887851193	0.752486900596667	0.974752209166725
"BCEN2424_RS01655"	291.472859672781	0.190178958635468	0.194084241423986	0.979878413827601	0.327146139473579	0.922185041760236
"BCEN2424_RS02220"	1.63276993596804	0.141999757722591	0.920090963895262	0.154332303320779	0.877347728063848	0.988867360460613
"BCEN2424_RS02700"	51137.4414035981	-1.35344988571105	1.10470140671013	-1.22517259187866	0.220510198864485	0.913046072003835
"BCEN2424_RS02705"	491.66277909059	-0.32639566303582	0.299416239388567	-1.09010674805865	0.275666124116208	0.917449019581728
"BCEN2424_RS02710"	57.669570993258	-0.316340818081071	0.31880199781424	-0.992279911198665	0.321061000080459	0.920153062765424
"BCEN2424_RS02715"	108501.764492238	-0.76373546498244	0.933217422444835	-0.818389634198655	0.413134738775425	0.94081599264755
"BCEN2424_RS02720"	0.036347332845231	0.880972236946499	6.00631008342227	0.14667445148695	0.883388985233311	0.988867360460613
"BCEN2424_RS02890"	52.4042435665494	-0.911604417471021	0.510266308854774	-1.78652676387159	0.0740140077520441	0.90043143513444
"BCEN2424_RS34380"	301383.427047255	-0.431355971301092	0.269623930596316	-1.59984304934313	0.109633405966857	0.90043143513444
"BCEN2424_RS03940"	35.129946303216	-0.87532542059695	0.41519047126472	-2.10825026386228	0.0350093475881288	0.90043143513444
"BCEN2424_RS04540"	24.482898144778	-0.140869630046785	0.318544809800002	-0.442228614979567	0.658323781345278	0.971195600083969
"BCEN2424_RS04845"	290.638674310657	-0.973545939548326	0.495084455408781	-1.96642396850147	0.0492496570044254	0.90043143513444
"BCEN2424_RS04920"	5.97930037719474	-0.474262180440473	0.559727765136685	-0.847308656065433	0.396823103122482	0.935217760774361
"BCEN2424_RS04960"	668.997470286345	-0.282821969115097	0.335559875001325	-0.842836078401748	0.399320127208244	0.935217760774361
"BCEN2424_RS04965"	668.997470286345	-0.282821969115097	0.335559875001325	-0.842836078401748	0.399320127208244	0.935217760774361
"BCEN2424_RS04970"	668.997470286345	-0.282821969115097	0.335559875001325	-0.842836078401748	0.399320127208244	0.935217760774361
"BCEN2424_RS05030"	4.06478462788117	-0.590315043014474	0.633184870006146	-0.932294928349667	0.351184128022508	0.926221804403427
"BCEN2424_RS34430"	2352305.93207455	-0.248946066332815	0.133997430816045	-1.85784208560367	0.0631914426726459	0.90043143513444
"BCEN2424_RS05455"	64.3644985051076	-0.578710347285139	0.431597167259126	-1.34085761257485	0.179966686592008	0.900945829364423
"BCEN2424_RS05460"	64.3644985051076	-0.578710347285139	0.431597167259126	-1.34085761257485	0.179966686592008	0.900945829364423
"BCEN2424_RS05690"	294.324699196894	-0.419124646701409	0.270406474645537	-1.54998007074653	0.121146299457586	0.90043143513444
"BCEN2424_RS05695"	294.324699196894	-0.419124646701409	0.270406474645537	-1.54998007074653	0.121146299457586	0.90043143513444
"BCEN2424_RS05700"	294.324699196894	-0.419124646701409	0.270406474645537	-1.54998007074653	0.121146299457586	0.90043143513444
"BCEN2424_RS05705"	5.41317737951505	-0.443727544435461	0.57651410398984	-0.769673354675259	0.441493679631301	0.946967337349041
"BCEN2424_RS06505"	14.2235844028734	-0.296372745939227	0.471023304966651	-0.629210365631931	0.529211343586213	0.961121399587673
"BCEN2424_RS06555"	37.2071141549111	-0.0768345441841804	0.326951066231967	-0.235003191975118	0.814206255756237	0.984192922915814
"BCEN2424_RS07300"	5.94585674434967	-0.206051185556379	0.54948762786095	-0.374987852517257	0.7076695008818	0.974479900675776
"BCEN2424_RS07355"	0.862883851596173	2.37577713175413	1.29901327757837	1.8289090440885	0.0674132351509347	0.90043143513444
"BCEN2424_RS07650"	22.3530424076316	-0.71811669429381	0.436799778763038	-1.64404088373723	0.100167757673165	0.90043143513444
"BCEN2424_RS07655"	22.3530424076316	-0.71811669429381	0.436799778763038	-1.64404088373723	0.100167757673165	0.90043143513444
"BCEN2424_RS07665"	22.3530424076316	-0.71811669429381	0.436799778763038	-1.64404088373723	0.100167757673165	0.90043143513444
"BCEN2424_RS07730"	0.0305743017657464	0	6.00631008342227	0	1	1
"BCEN2424_RS07790"	3894.09771891352	-1.17022727230844	0.444080044932204	-2.63517193727336	0.0084094673346986	0.90043143513444
"BCEN2424_RS34315"	38.7767800420943	-0.325827413680224	0.32020391232779	-1.01756225060323	0.308886034705613	0.920153062765424
"BCEN2424_RS09510"	94.6011491295125	-0.062182980150687	0.298304594946879	-0.208454650729602	0.834873988284727	0.986632728829157
"BCEN2424_RS09515"	415.54851111495	-0.867341546863332	0.472171637279989	-1.83692004852256	0.0662216991396981	0.90043143513444
"BCEN2424_RS09590"	8.56996567967188	-0.0783479027957644	0.553106100571124	-0.141650765946831	0.887355865760627	0.988892690859292
"BCEN2424_RS10205"	94.6011491295125	-0.062182980150687	0.298304594946879	-0.208454650729602	0.834873988284727	0.986632728829157
