"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Bcen2424_0001"	1754.61997646276	-0.115896234578249	0.139941699568579	-0.828175125323911	0.407571328858825	1
"Bcen2424_0002"	8399.42442064214	0.0549190019950018	0.19886821080267	0.276157771889927	0.782426889616139	1
"Bcen2424_0003"	11133.1039802008	0.0252526934409587	0.22478319805523	0.112342442226282	0.910551890749937	1
"Bcen2424_0004"	114.524274861248	0.0350702676522569	0.176700334907202	0.198473124969881	0.842674909657807	1
"Bcen2424_0005"	112.328772288954	0.0753227735930334	0.189452600101105	0.397581102359302	0.690938992774917	1
"Bcen2424_0006"	23.1653915145892	0.218090785480394	0.367383335616465	0.593632765390516	0.552757761216364	1
"Bcen2424_0007"	54.318558406825	0.230064983577063	0.34119438959549	0.674292985443934	0.500125062755037	1
"Bcen2424_0008"	17.0141323863039	0.509045610609556	0.39070766973958	1.30288102854201	0.192615381756829	1
"Bcen2424_0009"	33.4206811835376	0.0205646892536234	0.295056329791813	0.0696975023994012	0.944434429745888	1
"Bcen2424_0010"	98.3279251239596	-0.447826493044717	0.185943564973702	-2.40840006002925	0.0160226124858504	1
"Bcen2424_0011"	50.0250124037586	-0.0309050180356997	0.27609414675566	-0.111936520201025	0.910873739622046	1
"Bcen2424_0012"	81.2139687671233	0.163892681834928	0.230575690157573	0.710797750287228	0.477209574943502	1
"Bcen2424_0014"	169.897703858415	-0.0260622119674157	0.180101255102141	-0.144708663760478	0.884940898473691	1
"Bcen2424_0015"	235.094778895892	-0.0675892388054466	0.141066647196896	-0.479129830817541	0.631846269091139	1
"Bcen2424_0016"	382.796890570162	-0.0430005311560978	0.146825267283018	-0.292868740863319	0.76962248290952	1
"Bcen2424_0017"	378.916328661882	0.0896466923315728	0.195998838107615	0.45738379470572	0.647395210129231	1
"Bcen2424_0018"	216.768367094703	-0.0847619228277013	0.130289211190947	-0.650567472570521	0.515325733316178	1
"Bcen2424_0019"	154.223948066983	0.0301305925605145	0.179403334497294	0.167948899305264	0.866623480366719	1
"Bcen2424_0020"	439.116907185514	-0.110783001566704	0.220336923190002	-0.502789092099524	0.615112563480587	1
"Bcen2424_0022"	319.327481665556	-0.082679111942897	0.218672497069925	-0.37809561353506	0.705359566771186	1
"Bcen2424_0023"	551.675169219508	0.0166139216996728	0.288245558324358	0.0576380839873253	0.954036913448374	1
"Bcen2424_0024"	88.1959071268782	0.0366039821680601	0.791043395373628	0.0462730393580635	0.963092627759595	1
"Bcen2424_0025"	52.3303343330566	-0.00836369154841938	0.695381521676512	-0.0120274860457252	0.990403685947206	1
"Bcen2424_0026"	115.844087052016	-0.187961706933143	0.317939938089661	-0.591186209768138	0.554395661574191	1
"Bcen2424_0027"	669.862133716084	-0.00268571932499545	0.141218982007884	-0.0190181184342875	0.984826651603043	1
"Bcen2424_0028"	670.939301520886	0.0479832844746173	0.188524240845679	0.254520502293894	0.799093466953476	1
"Bcen2424_0029"	13.5789025731954	-0.155200865339809	0.395390984110584	-0.392525048817001	0.694670307067354	1
"Bcen2424_0030"	20.0288359833475	0.63703859852997	0.434166378093096	1.46726838067911	0.142303061606216	1
"Bcen2424_0031"	34.0643206257045	0.0107821845752735	0.2744796255704	0.0392822766092997	0.968665336926191	1
"Bcen2424_0032"	10.8961014495847	0.441363574511464	0.513934309166634	0.85879375367477	0.390454314345394	1
"Bcen2424_0033"	11.8436437770414	-0.0905439290189028	0.457593593448465	-0.197869747993096	0.843146973787265	1
"Bcen2424_0034"	44.7698968537539	-0.176079175838555	0.299008132626502	-0.588877547549852	0.555943420335639	1
"Bcen2424_0035"	20.8962116795942	0.618685927132258	0.456846123809198	1.35425451785305	0.175655191188818	1
"Bcen2424_0036"	88.1481260866631	-0.032372152351556	0.690503458989382	-0.0468819553763507	0.962607309802633	1
"Bcen2424_0037"	136.698620406039	0.224487445732339	0.498628574292393	0.450209749914374	0.65255920671534	1
"Bcen2424_0038"	219.465616387351	0.0909430591170752	0.549404063121461	0.165530372309915	0.86852654591528	1
"Bcen2424_0039"	1460.13801570752	0.108815743624477	0.752301255488365	0.144643841586889	0.884992080620084	1
"Bcen2424_0040"	753.113905221234	0.194267415425314	0.724436527244067	0.26816347342997	0.788573489561702	1
"Bcen2424_0041"	757.461414098089	0.15021907910282	0.560048384120981	0.268225180827179	0.788525993425609	1
"Bcen2424_0042"	781.487439783877	0.192305368087458	0.277726978306265	0.692425954656056	0.488669871098705	1
"Bcen2424_0043"	1308.49373762288	-0.0231232194324759	0.386629283558762	-0.0598072117549821	0.952309181711167	1
"Bcen2424_0044"	255.619554062705	0.0256167658480595	0.175933483390848	0.145604835158923	0.884233350764147	1
"Bcen2424_0045"	448.752632718858	0.292666285076027	0.238382387368687	1.22771773664379	0.219552945866233	1
"Bcen2424_0046"	656.35068244756	0.215258556013829	0.243392946858513	0.884407534368533	0.376476257223706	1
"Bcen2424_0047"	149.963012237644	-0.0915505617653054	0.166746042660298	-0.549041886120297	0.58297670519043	1
"Bcen2424_0048"	440.970244631286	0.0647843079502546	0.128109869369035	0.505693341733385	0.61307194316441	1
"Bcen2424_0049"	374.612434440203	-0.134640271045691	0.272557404800568	-0.493988674217853	0.621314178154487	1
"Bcen2424_0050"	520.498702892523	0.0250975532650207	0.123050508372819	0.203961394364824	0.838383667546149	1
"Bcen2424_0051"	175.283788931699	-0.0360074900172935	0.228491025972092	-0.157588202267915	0.874781300630818	1
"Bcen2424_0052"	433.509910688046	-0.213188877810766	0.259972224046898	-0.820044828220986	0.412190552295591	1
"Bcen2424_0053"	592.002828827671	-0.0898360228294131	0.21287232948368	-0.422018319841332	0.673011645656046	1
