"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Bcen2424_0001"	1754.61997646276	-0.0954185174158844	0.138534456093553	-0.688771011245376	0.49096738088378	0.87238276075825
"Bcen2424_0002"	8399.42442064214	-0.0652281851176696	0.198656694155925	-0.328346272924849	0.742649860987237	0.945534104918843
"Bcen2424_0003"	11133.1039802008	-0.0564623481211096	0.224640469378121	-0.251345397725601	0.801547079095033	0.961597208276608
"Bcen2424_0004"	114.524274861248	0.108164212270418	0.159644202680614	0.677532979301556	0.498067852820786	0.873207975499117
"Bcen2424_0005"	112.328772288954	-0.0813598648118612	0.170287413507841	-0.477779673411477	0.632807029992017	0.916624517982283
"Bcen2424_0006"	23.1653915145892	-0.0655758247302356	0.322078226999135	-0.203602166284937	0.838664400153767	NA
"Bcen2424_0007"	54.318558406825	0.543381095906221	0.337816587342024	1.6085092214731	0.10772369821671	0.595946440070419
"Bcen2424_0008"	17.0141323863039	0.205266145602127	0.339957221870816	0.603799926568786	0.54597666829406	NA
"Bcen2424_0009"	33.4206811835376	0.0450617644304691	0.261987195109882	0.171999873549428	0.863437628409881	0.975863508027896
"Bcen2424_0010"	98.3279251239596	-0.00149392524827433	0.165477454513502	-0.00902796850886074	0.992796821159738	0.996831034361338
"Bcen2424_0011"	50.0250124037586	-0.670506599617266	0.242928576663162	-2.76009767491032	0.00577840823209436	0.171621989130622
"Bcen2424_0012"	81.2139687671233	-0.191054124181817	0.219564102973481	-0.870151912787369	0.38421739104726	0.826106676783413
"Bcen2424_0014"	169.897703858415	-0.110454048327474	0.174977001709143	-0.6312489484251	0.527877761406427	0.884951960115658
"Bcen2424_0015"	235.094778895892	-0.109418000366771	0.131200761249326	-0.833973822444818	0.404295735334681	0.836435529576709
"Bcen2424_0016"	382.796890570162	-0.00162489783231174	0.144609141377455	-0.0112364807427386	0.991034774154001	0.996341519932603
"Bcen2424_0017"	378.916328661882	0.294146247711649	0.19436691477141	1.51335554231329	0.130189371318506	0.619371515856458
"Bcen2424_0018"	216.768367094703	-0.00988647701296688	0.124312237832181	-0.0795293945742768	0.936611552163695	0.990229996956723
"Bcen2424_0019"	154.223948066983	0.111250646869168	0.16768529722984	0.663449024494264	0.507043016744438	0.874347398537561
"Bcen2424_0020"	439.116907185514	-0.0367341489437108	0.219360491097305	-0.167460187383589	0.867007971000588	0.976404442564831
"Bcen2424_0022"	319.327481665556	-0.157855206421218	0.212633373899005	-0.742382080134771	0.457855873702066	0.862123172975223
"Bcen2424_0023"	551.675169219508	-0.297277557547539	0.286062234379493	-1.03920588536398	0.298708993918167	0.770516771848776
"Bcen2424_0024"	88.1959071268782	1.25376431277879	0.795991822272931	1.57509697674871	0.115234061792224	0.607660804587911
"Bcen2424_0025"	52.3303343330566	0.640569172122231	0.699756860521411	0.915416780115485	0.359972872535309	0.80978213398181
"Bcen2424_0026"	115.844087052016	0.785445038306452	0.321923399049586	2.43985072419501	0.0146933320794188	0.279865386744581
