UniqueCount	AmbigCount
1330	0
5980	0
7560	0
164	0
55	0
0	0
52	0
10	0
26	0
74	0
33	0
74	0
12	0
157	0
190	0
265	0
286	0
205	0
122	0
508	0
298	0
227	0
508	0
150	0
84	0
154	0
612	0
638	0
13	0
14	0
17	0
7	0
4	0
31	0
14	0
131	0
183	0
191	0
1612	0
899	0
732	0
416	0
545	0
101	0
254	0
385	0
50	0
281	0
80	0
328	0
146	0
522	0
654	0
218	0
150	0
40	0
159	0
705	0
94	0
815	0
1070	0
3131	0
92	0
517	0
26519	0
246	0
805	0
904	0
1593	0
2895	0
143	0
222	0
560	0
150	0
2875	0
235	0
621	0
37	0
92	0
1160	0
84	0
77	0
332	0
181	0
306	0
26	0
83	0
85	0
152	0
18	0
52	0
8	0
1784	0
668	0
694	0
2368	0
402	0
12	0
638	0
1720	0
4047	0
4037	0
2748	0
10953	0
5598	0
11480	0
688	0
249	0
35	0
477	0
1356	0
334	0
749	0
8133	0
48	0
276	0
749	0
133	0
32	0
23	0
49	0
85	0
1289	0
623	0
45	0
213	0
882	0
97	0
186	0
56	0
50	0
41	0
44	0
3504	0
186	0
263	0
172	0
549	0
48	0
25	0
73	0
653	0
286	0
6197	0
2897	0
1969	0
298	0
637	0
85	0
725	0
451	0
1522	0
31	0
108	0
24	0
88	0
27	0
24	0
89	0
144	0
191	0
14	0
33	0
9	0
3	0
12	0
7	0
60	0
58	0
82	0
57	0
34	0
3	0
22	0
40	0
25	0
15	0
564	0
66	0
26	0
10	0
139	0
547	0
813	0
56	0
131	0
2184	0
2943	0
10	0
137	0
655	0
975	0
1468	0
2218	0
9	0
1	0
29	0
60	0
1	0
1	0
0	0
34	0
25	0
12	0
4	0
3078	0
1706	0
797	0
544	0
1347	0
181	0
270	0
21	0
9	0
166	0
53	0
506	0
12	0
229	0
1850	0
1887	0
606	0
681	0
1466	0
29	0
315	0
933	0
611	0
527	0
473	0
100	0
624	0
588	0
3752	0
440	0
138	0
1208	0
2709	0
1483	0
6642	0
102303	0
1529	0
675	0
441	0
487	0
135	0
289	0
4473	0
612	0
659	1
1357	0
700	0
3545	0
2515	0
1257	0
8244	0
2893	0
5095	0
2498	0
1261	0
4075	0
2656	0
1280	0
343	0
889	0
71	0
1047	0
593	0
1788	0
574	0
1159	0
8441	0
407	0
1365	0
275	0
288	0
22	0
363	1842
39	0
45	0
1598	0
86	0
667	0
299	0
593	0
2088	0
205	0
0	259
107	0
54	0
236	0
832	0
251	0
8	0
19	0
4	0
28	0
9	0
35	0
76	0
37	0
27	0
26	0
212	0
4121	0
95	0
103	0
118	0
3	0
46	0
14	0
53	0
154	0
2600	0
224	0
43	0
2733	0
1910	0
1926	0
53	0
212	0
98	0
5286	0
199	0
524	0
52	0
15	0
79	0
24	0
92	0
167	0
12	0
1331	51848
3694	0
6295	0
4764	0
7297	0
9981	0
21049	0
18540	0
23908	0
1073	0
4050	0
7986	0
22110	1
1053	51848
3031	0
7811	0
12495	0
6458	0
7834	0
6891	0
2471	0
14277	0
7051	0
1491	0
6641	0
8387	0
6170	0
8728	0
10003	0
8396	0
10280	0
5520	0
6833	0
3793	0
6144	0
10357	0
3520	0
3212	0
11684	0
8430	0
8280	0
10624	0
2496	0
457	0
1144	0
2443	0
459	0
2167	0
1237	0
1204	0
478	0
120	0
753	0
372	0
802	9
24	0
17	0
22	0
159	0
835	0
1141	0
549	0
1254	0
94	0
171	0
369	0
98	0
3010	0
2943	0
9410	0
2608	0
249	0
17	0
109	0
127	0
32	0
725	0
1143	0
196	0
1568	0
743	0
727	0
509	0
966	0
1153	0
2746	0
74	0
755	0
119	0
321	0
620	0
318	0
1108	0
238	0
436	0
55	0
187	0
1847	0
498	0
582	0
225	0
1323	0
1278	0
2745	0
1031	0
657	0
648	0
723	0
995	0
1374	0
2758	0
8286	0
674	0
321	0
114	0
61	0
99	0
48	0
