"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Bcen2424_0001"	1402.52575256134	0.0242065990812022	0.167037916745843	0.144916792263602	0.884776568083617	0.997679847335858
"Bcen2424_0002"	6611.82898204327	-0.217913501201901	0.253574708535289	-0.859366071879266	0.390138582067139	0.997679847335858
"Bcen2424_0003"	8607.97656953955	-0.124501026682356	0.253670186901741	-0.490798813226646	0.623568749504444	0.997679847335858
"Bcen2424_0004"	97.3092891381463	0.170860133726365	0.210106325080009	0.813207949171933	0.416098842604927	NA
"Bcen2424_0005"	87.0959543138211	-0.00812023846258621	0.226680820185942	-0.0358223446338571	0.971424016058279	NA
"Bcen2424_0006"	20.8028354590228	0.423701981061831	0.37672122228784	1.12470961547819	0.260712105770383	NA
"Bcen2424_0007"	51.6668997351954	-0.226353806302228	0.358044626246235	-0.63219439619954	0.527259858620972	NA
"Bcen2424_0008"	14.8312508576727	0.0111041126706255	0.426285273256104	0.0260485486299087	0.979218615364812	NA
"Bcen2424_0009"	27.9831944327233	-0.0119085763844754	0.338954539781115	-0.0351332553095926	0.971973483870919	NA
"Bcen2424_0010"	79.7603704937643	0.152531041440348	0.237476196198962	0.642300339494047	0.520678193890682	NA
"Bcen2424_0011"	41.0174946230305	0.241385204925555	0.257938354665786	0.935825171244194	0.349363209293203	NA
"Bcen2424_0012"	74.6292086169574	-0.329327672731778	0.245609186864048	-1.34086056363222	0.1799657282776	NA
"Bcen2424_0014"	161.580054793743	0.0270406568561987	0.222489938028636	0.121536538217375	0.903266075880742	NA
"Bcen2424_0015"	201.168045555417	0.169367941338737	0.166174369691505	1.01921819624266	0.308099389887017	NA
"Bcen2424_0016"	356.475808746603	-0.00712355331087611	0.146158791033508	-0.0487384526137943	0.961127731520212	0.997679847335858
"Bcen2424_0017"	340.64143777055	-0.0909051319077861	0.163567843511343	-0.555764079028665	0.578372144630427	NA
"Bcen2424_0018"	209.864086418227	0.138733808489269	0.168589902906239	0.822906983738081	0.41056089096176	NA
"Bcen2424_0019"	135.798227932712	0.0589843473335271	0.209952527921897	0.280941353349503	0.778755382031414	NA
"Bcen2424_0020"	434.944317616264	0.0780370706766877	0.252786840321192	0.308707014089553	0.75754440780402	0.997679847335858
"Bcen2424_0022"	266.040314712557	0.131293871279906	0.239953159355401	0.547164586757713	0.584265663268424	NA
"Bcen2424_0023"	484.804232230079	0.00866563933432	0.326012937103966	0.0265806609127187	0.978794198165823	0.997679847335858
"Bcen2424_0024"	112.713197392382	-1.13978213324732	0.534240182928869	-2.13346387948335	0.0328866916785997	NA
"Bcen2424_0025"	63.5344425213978	-0.55301198659687	0.546703998458036	-1.01153821474989	0.311758900443676	NA
"Bcen2424_0026"	123.612134899197	-0.455531169802961	0.373412842696522	-1.21991296955252	0.222497868698922	NA
"Bcen2424_0027"	614.837480075854	-0.0242225781749432	0.181420125003253	-0.133516489278732	0.893784924463092	0.997679847335858
"Bcen2424_0028"	571.213666469493	-0.206353704969144	0.175526985047071	-1.17562382168079	0.239745231951623	0.997679847335858
"Bcen2424_0029"	12.1049007893487	-0.324839334033787	0.476304202500239	-0.681999722716332	0.495239126195281	NA
"Bcen2424_0030"	18.4915581676961	-0.314121277189265	0.41684224991214	-0.75357350953622	0.451105355916332	NA
"Bcen2424_0031"	30.0551419052348	0.28557672226494	0.298097503133621	0.95799769962156	0.338063918537474	NA
"Bcen2424_0032"	8.78291979529893	0.0624016448874144	0.485490462953555	0.128533204355415	0.897727022869137	NA
"Bcen2424_0033"	9.35609428895918	0.0673750446635388	0.488714142960116	0.137861867993939	0.890349587511279	NA
"Bcen2424_0034"	35.8146455111456	-0.136044637469476	0.311740726069158	-0.436403158435242	0.662544247795593	NA
"Bcen2424_0035"	18.2476514686353	-0.184888159807873	0.439915838860159	-0.420280752534225	0.674280368948831	NA
"Bcen2424_0036"	84.2061285825832	-0.309844504732542	0.826396439221504	-0.374934462477146	0.707709208176891	NA
"Bcen2424_0037"	127.171483735506	-0.22359052335014	0.468176902573089	-0.47757700587383	0.632951300092268	NA
"Bcen2424_0038"	192.723572231912	0.0575765785023536	0.511034180109087	0.112666785791242	0.91029473463834	NA
"Bcen2424_0039"	1347.52600832512	-0.365609778246949	0.783921229935235	-0.466385861596265	0.640939329767993	0.997679847335858
"Bcen2424_0040"	681.372770927244	-0.323107784036921	0.567418854402708	-0.569434345598261	0.569061414249324	0.997679847335858
"Bcen2424_0041"	579.126395163807	-0.271460962327089	0.516170931282586	-0.525912921234367	0.598948710800291	0.997679847335858
