"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Bcen2424_0001"	1754.5986513196	0.0151870886119389	0.143446779303534	0.105872635730656	0.915683405541558	0.992013084834329
"Bcen2424_0002"	8400.24913497892	-0.0238283480077511	0.201618495349949	-0.118185328019596	0.905920815022463	0.990115870098141
"Bcen2424_0003"	11136.1065994631	0.0613523480717874	0.227900273535776	0.269206996200276	0.787770396760877	0.967301571741018
"Bcen2424_0004"	114.432778344344	0.175622188032466	0.162613684201819	1.07999636620066	0.280143798336987	0.773122197949231
"Bcen2424_0005"	112.238285153256	-0.292033045264641	0.173906198924368	-1.6792560993852	0.0931021428742498	0.499528469944353
"Bcen2424_0006"	23.1441124985321	0.254470224844932	0.317201519995846	0.802235200033923	0.422416918283567	0.860354987511574
"Bcen2424_0007"	54.2687915324456	0.423819970745024	0.337732259545086	1.25489928417231	0.209515323898559	0.695105459973698
"Bcen2424_0008"	16.9924052448428	-0.119040314870396	0.331594629914514	-0.358993494258592	0.719599956160495	0.952481557921787
"Bcen2424_0009"	33.4057502509344	0.15337167306739	0.276914837667111	0.553858631626536	0.579675598495182	0.917354067002403
"Bcen2424_0010"	98.2986643004325	-0.0732471476022257	0.17539090467372	-0.417622269173465	0.676223312301499	0.942524492324711
"Bcen2424_0011"	49.9822721991336	0.0287593681031514	0.250991724025269	0.114582933819188	0.908775707442288	0.990614984411361
"Bcen2424_0012"	81.1381508348994	0.187233724914477	0.227157185756278	0.824247422731166	0.409798986351474	0.852557438642995
"Bcen2424_0014"	169.749909215066	0.333229793347518	0.174122078465035	1.91377105238514	0.0556494157972491	0.391370734552146
"Bcen2424_0015"	234.939411688515	0.210921409532131	0.133220001639701	1.58325631989239	0.113363054366009	0.551258616301206
"Bcen2424_0016"	382.535791533817	0.239797601575467	0.143674288510454	1.66903629077668	0.0951101878680691	0.503003309626512
"Bcen2424_0017"	378.708592977355	0.331829732859344	0.194289231304596	1.70791623720575	0.0876518858919804	0.484357285836203
"Bcen2424_0018"	216.630899987879	0.564508475905563	0.126587259514558	4.45944147989585	8.21735051793522e-06	0.000456373693891041
"Bcen2424_0019"	154.07328276838	0.0881462895549356	0.16967866228705	0.519489536084486	0.603419408007935	0.928737509903224
"Bcen2424_0020"	438.65044793248	0.338311219866897	0.217390956683684	1.55623410020298	0.119652435373169	0.558809547118816
"Bcen2424_0022"	319.092232091329	0.117077436041076	0.214900345976189	0.544798732218178	0.585891950722603	0.919435546662566
"Bcen2424_0023"	551.161279824397	0.0934723467549802	0.286644013595098	0.326092094450699	0.744354678125635	0.958667398082922
"Bcen2424_0024"	88.0891233716244	0.699896008180544	0.798346251204579	0.876682275547121	0.380659236551702	0.838569066912775
"Bcen2424_0025"	52.2667919613623	0.653050268902465	0.701381277233378	0.931091675954687	0.351806144095585	0.82303957746114
"Bcen2424_0026"	115.813433158473	0.670285224874215	0.327076627063483	2.04932168615069	0.0404306694533871	0.319472091540061
"Bcen2424_0027"	669.514497573781	0.361788786484032	0.140585330304188	2.57344621733448	0.0100691295192695	0.134983523312073
"Bcen2424_0028"	670.907496613716	0.0686151101553667	0.190391434977655	0.360389689606676	0.718555735858229	0.952481557921787
"Bcen2424_0029"	13.5674587008659	-0.221614937144442	0.386340248958003	-0.573626324831955	0.566220693839302	0.914375628450843
"Bcen2424_0030"	19.9923730948425	-0.013325794981821	0.406591871042866	-0.032774376299363	0.973854511983012	0.995017263712262
"Bcen2424_0031"	34.0164693476881	-0.0478292145481438	0.234429689458017	-0.204023708169052	0.838334972118155	0.975280170983249
"Bcen2424_0032"	10.8908105989855	0.426931249064523	0.461094867981409	0.925907614052509	0.354493994041877	0.823077672149197
"Bcen2424_0033"	11.8341113505583	-0.242238479419051	0.403020058328715	-0.601058122078566	0.547801274816852	0.90737308903874
"Bcen2424_0034"	44.7349171840306	-0.557335235307468	0.282959291645702	-1.96966578501799	0.0488766867416668	0.361326647288228
"Bcen2424_0035"	20.8617172571671	0.0181187643928938	0.42482045930974	0.0426504044139815	0.965980215106588	0.994296207786641
"Bcen2424_0036"	88.0547904415828	0.281844726765304	0.689233186648605	0.408925066617545	0.682594652886227	0.943601687083726
"Bcen2424_0037"	136.561025488652	0.26822805745417	0.497184331959034	0.53949418799519	0.589545906228987	0.920243007621014
"Bcen2424_0038"	219.155102302684	0.129729723758011	0.547123056046299	0.237112514861799	0.812569503729807	0.971994905004578
"Bcen2424_0039"	1458.03439377073	0.0640871025764576	0.750431034262302	0.085400389443458	0.931943083564206	0.992272373659683
"Bcen2424_0040"	752.209602833791	0.164725924246217	0.722573720513861	0.227971097715914	0.819668709611511	0.974192555997829
"Bcen2424_0041"	756.740374619579	-0.0877944031773643	0.559542609070061	-0.156903874261292	0.875320606461886	0.983740654941738
"Bcen2424_0042"	781.018514675338	0.128226089091954	0.278110616533472	0.461061467880072	0.644754505589342	0.938607921359739
"Bcen2424_0043"	1308.91092522569	0.180712879949283	0.389566383857323	0.463882119807	0.6427322038357	0.938329387044431
"Bcen2424_0044"	255.52989687889	-0.0579518093307263	0.169829234958238	-0.341235767475352	0.73292609888773	0.955875569443157
"Bcen2424_0045"	448.395281320971	-0.278306576176338	0.234657719101377	-1.18601074468002	0.235618056335327	0.727540859852945
"Bcen2424_0046"	655.49453544704	-0.65460507521227	0.239649792190038	-2.73150695951024	0.00630454094287644	0.0996389646880574
"Bcen2424_0047"	149.833704017697	-0.0715246823779558	0.158388691149824	-0.451576951982631	0.651573776982615	0.938710025756702
"Bcen2424_0048"	440.548517892977	-0.410262846530935	0.12257258442952	-3.34710121713098	0.000816613875837192	0.0220285759404408
"Bcen2424_0049"	374.246509048035	-0.820142567500476	0.271178671731597	-3.02436235955984	0.00249157816169512	0.0518923940788446
"Bcen2424_0050"	520.191793349763	0.0571155116525722	0.120353728440048	0.474563708103347	0.635097978983711	0.936493204619221
"Bcen2424_0051"	175.122924535086	0.23215328333304	0.223763293181827	1.03749493508033	0.299505254969694	0.791284350671156
"Bcen2424_0052"	432.988105111732	0.247831440901077	0.256574807169169	0.965922740566158	0.334082842253757	0.811373521729458
"Bcen2424_0053"	591.584012156032	0.231404267670401	0.2121797595528	1.09060481620923	0.275446809412901	0.768205873713823
"Bcen2424_0054"	252.818796619019	0.237555854264949	0.156606155589811	1.51689985218184	0.129291970954992	0.572918676852903
"Bcen2424_0055"	185.908163341581	0.216160950768042	0.225886747749347	0.956943923987529	0.33859555945866	0.812850727374603
"Bcen2424_0056"	72.947969724206	0.313582719705226	0.222792080043905	1.40751286869546	0.159275364049047	0.619935736749206
"Bcen2424_0057"	217.681840637692	0.093964707834749	0.153552918168972	0.611936972316923	0.540579458765932	0.904842747172575
"Bcen2424_0058"	990.489050467424	0.45559325310083	0.176365753026995	2.58322971031171	0.00978801287191497	0.132742250232212
"Bcen2424_0059"	252.040546658123	0.332632139293962	0.165717336343864	2.00722595856687	0.0447256087963685	0.342820844359772
