"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Bcen2424_0001"	1754.5986513196	0.0474304215671353	0.143352606822266	0.33086542769286	0.740746137232353	0.993122078906543
"Bcen2424_0002"	8400.24913497892	0.258351484705561	0.201581897914115	1.28162045986705	0.199975819390168	0.993122078906543
"Bcen2424_0003"	11136.1065994631	0.163327836244027	0.227875683685446	0.716740959818606	0.473533947349691	0.993122078906543
"Bcen2424_0004"	114.432778344344	-0.0970722049910134	0.161256739915872	-0.601973009262473	0.547192103888643	0.993122078906543
"Bcen2424_0005"	112.238285153256	0.0638541840906294	0.175777382219092	0.36326735149031	0.716405179614246	0.993122078906543
"Bcen2424_0006"	23.1441124985321	-0.474351685986882	0.321996513855457	-1.47315783114291	0.140708482638863	0.993122078906543
"Bcen2424_0007"	54.2687915324456	-0.0936824309562025	0.332954011431058	-0.281367479411194	0.778428558632862	0.995971642736597
"Bcen2424_0008"	16.9924052448428	-0.181506663104909	0.339942908984428	-0.533932781969643	0.593388040477058	0.993122078906543
"Bcen2424_0009"	33.4057502509344	0.0290113233982487	0.271565349445346	0.106829989383779	0.914923855524251	0.998238179729161
"Bcen2424_0010"	98.2986643004325	0.147755826279573	0.173964221035051	0.849346063233329	0.395688756357679	0.993122078906543
"Bcen2424_0011"	49.9822721991336	-0.249082633192123	0.253989710518671	-0.980680015278859	0.326750562054535	0.993122078906543
"Bcen2424_0012"	81.1381508348994	-0.0097621190179872	0.224400379349804	-0.0435031306376254	0.965300469002507	0.998238179729161
"Bcen2424_0014"	169.749909215066	-0.356236191514827	0.173963715003538	-2.04776146282909	0.0405833781137099	0.993122078906543
"Bcen2424_0015"	234.939411688515	-0.165199198861971	0.13259778721136	-1.24586693591383	0.212813250558523	0.993122078906543
"Bcen2424_0016"	382.535791533817	-0.336882846860633	0.1439005488581	-2.34108104196901	0.0192279928380846	0.947622088254048
"Bcen2424_0017"	378.708592977355	-0.184322800663032	0.1936661784133	-0.951755242826506	0.341221125577022	0.993122078906543
"Bcen2424_0018"	216.630899987879	-0.366694011925001	0.124474147519252	-2.94594515594723	0.00321969482538696	0.691831925605024
"Bcen2424_0019"	154.07328276838	0.0344700388134087	0.168431546037889	0.204653104624799	0.837843161906784	0.998238179729161
"Bcen2424_0020"	438.65044793248	-0.459021203879608	0.217575927620604	-2.10970583418594	0.0348837016641575	0.993122078906543
"Bcen2424_0022"	319.092232091329	0.107263859234822	0.214102952802497	0.500991965924773	0.616376777138465	0.993122078906543
"Bcen2424_0023"	551.161279824397	-0.00925641238882243	0.286476512464981	-0.0323112436310252	0.974223842766579	0.998238179729161
"Bcen2424_0024"	88.0891233716244	0.462132399774531	0.793641992679495	0.58229328089644	0.560369150547656	0.993122078906543
"Bcen2424_0025"	52.2667919613623	-0.079388425029789	0.697220524902459	-0.113864153727969	0.909345481888669	0.998238179729161
"Bcen2424_0026"	115.813433158473	0.061983754167224	0.32150669396214	0.192791488734985	0.847122269449311	0.998238179729161
"Bcen2424_0027"	669.514497573781	-0.105112549256318	0.139855419732515	-0.751580092193453	0.452303619000704	0.993122078906543
"Bcen2424_0028"	670.907496613716	0.154902445748224	0.189932522398577	0.815565674546029	0.414748588285578	0.993122078906543
"Bcen2424_0029"	13.5674587008659	-0.36903938131635	0.412164160798184	-0.895369894853739	0.370589388242267	0.993122078906543
"Bcen2424_0030"	19.9923730948425	0.0231671397117965	0.405373439186444	0.057150117576256	0.95442561357739	0.998238179729161
"Bcen2424_0031"	34.0164693476881	-0.255601122000813	0.240492483331248	-1.06282374592454	0.287861888781957	0.993122078906543
"Bcen2424_0032"	10.8908105989855	-0.247268073529508	0.450286913945204	-0.549134487083048	0.58291315949455	0.993122078906543
"Bcen2424_0033"	11.8341113505583	0.233574966145491	0.401779316762947	0.581351394659527	0.561003648783149	0.993122078906543
"Bcen2424_0034"	44.7349171840306	0.500144190440906	0.283151095581764	1.76635089266848	0.0773369983167973	0.993122078906543
"Bcen2424_0035"	20.8617172571671	0.315477095207084	0.417421608232085	0.755775668977059	0.449783707000741	0.993122078906543
"Bcen2424_0036"	88.0547904415828	0.186791315588711	0.687348973528859	0.271756157035809	0.785809518479406	0.996593842852433
"Bcen2424_0037"	136.561025488652	0.208097217187711	0.495614549108865	0.419877135491437	0.674575211649683	0.993122078906543
"Bcen2424_0038"	219.155102302684	0.265339002026149	0.546453172770337	0.485565854949599	0.627275010449666	0.993122078906543
"Bcen2424_0039"	1458.03439377073	0.452733382922668	0.750331402055892	0.603377896329793	0.546257323200451	0.993122078906543
"Bcen2424_0040"	752.209602833791	0.39709740033035	0.722349404140837	0.549730363248043	0.582504327822832	0.993122078906543
"Bcen2424_0041"	756.740374619579	0.79510410004944	0.559209063477558	1.42183693358781	0.155073594944492	0.993122078906543
"Bcen2424_0042"	781.018514675338	0.0431239524686896	0.277908676655922	0.155173105739629	0.876684849961738	0.998238179729161
"Bcen2424_0043"	1308.91092522569	0.165208843059603	0.389385960118837	0.424280431192699	0.671361308871794	0.993122078906543
"Bcen2424_0044"	255.52989687889	0.129981808152533	0.169251898693351	0.767978434251027	0.442499997266691	0.993122078906543
"Bcen2424_0045"	448.395281320971	0.134890245376632	0.234840740960488	0.574390307341636	0.56570371044565	0.993122078906543
"Bcen2424_0046"	655.49453544704	0.14964430713	0.240165903489791	0.623087228268275	0.533227202079217	0.993122078906543
"Bcen2424_0047"	149.833704017697	0.0110509396801914	0.158534755085417	0.0697067319669888	0.944427083483586	0.998238179729161
"Bcen2424_0048"	440.548517892977	-0.0394960142164051	0.123983818548134	-0.318557814067258	0.750061847469477	0.993122078906543
"Bcen2424_0049"	374.246509048035	0.103315946436748	0.27239093116808	0.379292900808787	0.704470370847787	0.993122078906543
"Bcen2424_0050"	520.191793349763	0.0753386908551241	0.119761792515445	0.62907116929974	0.529302464285419	0.993122078906543
"Bcen2424_0051"	175.122924535086	-0.0142612001638144	0.222388742677829	-0.0641273474191739	0.948868826564612	0.998238179729161
"Bcen2424_0052"	432.988105111732	-0.1245275067118	0.256259528034306	-0.485942933193606	0.627007627289405	0.993122078906543
"Bcen2424_0053"	591.584012156032	-0.170167334437072	0.211993043840706	-0.802702444165752	0.422146739898521	0.993122078906543
"Bcen2424_0054"	252.818796619019	-0.116648817087621	0.155721287240346	-0.749087161780144	0.453804672432708	0.993122078906543
"Bcen2424_0055"	185.908163341581	-0.0265959880236457	0.224689103963302	-0.118367947330413	0.905776121526849	0.998238179729161
"Bcen2424_0056"	72.947969724206	-0.00699646084973153	0.218025979432075	-0.0320900328848711	0.974400251923887	0.998238179729161
"Bcen2424_0057"	217.681840637692	-0.137423376819932	0.153554164419498	-0.894950503878891	0.370813547406395	0.993122078906543
"Bcen2424_0058"	990.489050467424	0.0660074619437496	0.175639853345572	0.375811415726246	0.707057100379736	0.993122078906543
"Bcen2424_0059"	252.040546658123	-0.140413655194585	0.164505451054365	-0.853550166846333	0.393354280024538	0.993122078906543
"Bcen2424_0060"	777.603939834833	-0.284318924324313	0.236462540684485	-1.20238462930026	0.229214541620165	0.993122078906543
"Bcen2424_0061"	1081.63317795693	-0.231407962543403	0.182923468506882	-1.26505343700443	0.205852172830073	0.993122078906543
"Bcen2424_0062"	3211.3077603674	-0.071018364747548	0.143131145539013	-0.49617687666861	0.619769623796169	0.993122078906543
"Bcen2424_0063"	133.733012677833	0.0221399534834567	0.158647623571297	0.139554271189615	0.88901217324984	0.998238179729161
"Bcen2424_0064"	670.626361194971	-0.079461241336229	0.121370285663092	-0.654700950089239	0.512660313436197	0.993122078906543
"Bcen2424_0065"	22844.7252763443	-0.120035934249206	0.234318823182087	-0.512276105773745	0.608457785596511	0.993122078906543
"Bcen2424_0066"	772.673899458528	0.0156853820777708	0.174224230209163	0.090029854394764	0.928263490778244	0.998238179729161
"Bcen2424_0068"	1413.38737511355	-0.0822241019319899	0.190595956802748	-0.431405279058913	0.666173712106862	0.993122078906543
"Bcen2424_0069"	2000.09630454632	0.0322495927034906	0.20382174110117	0.158224498177959	0.874279900149492	0.998238179729161
"Bcen2424_0070"	3670.19162556583	-0.156013014532014	0.112076577473704	-1.39202158067879	0.163915863035588	0.993122078906543
"Bcen2424_0071"	248.465709880639	-0.0584776773155671	0.156642710692788	-0.373318854461443	0.708911145320609	0.993122078906543
"Bcen2424_0072"	248.06044827862	0.0632500264576685	0.174788412322637	0.361866245119941	0.717451985405262	0.993122078906543
"Bcen2424_0073"	651.966110270334	-0.120501547116135	0.236492270562997	-0.509536936785577	0.610375914660266	0.993122078906543
"Bcen2424_0074"	277.759789492172	0.197899992753104	0.16352902179034	1.21018269776499	0.226208795793698	0.993122078906543
"Bcen2424_0075"	3064.19513517118	0.032345413597043	0.194899737782341	0.16595924635448	0.868189022042357	0.998238179729161
"Bcen2424_0076"	546.442026867833	-0.091344221718594	0.122459302275577	-0.745914928643287	0.45571880653697	0.993122078906543
"Bcen2424_0077"	947.81163793848	0.00382936646879714	0.233248351479322	0.0164175499827128	0.9869012787746	0.998238179729161
"Bcen2424_0078"	97.9874581659005	-0.0684127756527649	0.198560313130514	-0.34454405603096	0.730437169876113	0.993122078906543
"Bcen2424_0079"	162.270897104379	-0.0849316687577424	0.141270289389048	-0.601199793141549	0.547706922243348	0.993122078906543
"Bcen2424_0080"	1814.40696529638	-0.129295104467301	0.182237620595782	-0.709486351087121	0.478022718510909	0.993122078906543
"Bcen2424_0081"	126.319806066491	-0.112577190053602	0.315664439192589	-0.356635642397836	0.721364591016883	0.993122078906543
"Bcen2424_0082"	165.227664292106	-0.0995971701616512	0.145432508467838	-0.684834300191398	0.493448488249846	0.993122078906543
"Bcen2424_0083"	394.410207195311	0.415360954983383	0.404291647414784	1.02737951090353	0.304241795502631	0.993122078906543
"Bcen2424_0084"	270.489004361055	0.481788579936902	0.338203729793874	1.42455135024838	0.154286931486371	0.993122078906543
"Bcen2424_0085"	586.603602653052	0.324359416658672	0.309996636992136	1.04633204994059	0.295407752997305	0.993122078906543
"Bcen2424_0086"	46.9126014013488	0.116049141249956	0.284287438872699	0.408210583310089	0.683119078938276	0.993122078906543
"Bcen2424_0087"	114.684611265735	0.0215781000182879	0.232748867825349	0.0927097958408964	0.926134114576165	0.998238179729161
"Bcen2424_0089"	168.451679881017	0.205248817969587	0.175886085456291	1.16694175913417	0.243233890348737	0.993122078906543
"Bcen2424_0090"	45.50812365061	-0.151579509048748	0.226606450647063	-0.668910830278312	0.503552361132694	0.993122078906543
"Bcen2424_0091"	72.7602637675319	-0.0844374961255138	0.23969283171944	-0.352273764383358	0.72463296166412	0.993122078906543
"Bcen2424_0092"	16.3333283315669	0.834667325582326	0.393376278379528	2.12180391003913	0.0338542081699732	0.993122078906543
"Bcen2424_0093"	2057.46909478145	-0.0207653115448832	0.116555423854914	-0.17815826032027	0.858598688687467	0.998238179729161
"Bcen2424_0094"	800.174067915185	-0.245984501984282	0.136403755810799	-1.80335578387943	0.0713323570059647	0.993122078906543
