UniqueCount	AmbigCount
1257	0
6154	0
8292	0
184	0
66	0
0	0
34	0
12	0
14	0
69	0
32	0
81	0
11	0
130	0
152	0
274	0
255	0
154	0
109	0
447	0
307	0
236	0
488	0
54	0
40	0
52	0
549	0
548	0
2	0
12	0
19	0
6	0
3	0
22	0
13	0
81	0
165	0
167	0
1335	0
852	0
649	0
690	0
947	0
106	0
274	0
435	0
57	0
305	0
90	0
341	0
118	0
341	0
492	0
193	0
159	0
71	0
129	0
729	0
69	0
729	0
915	0
2797	0
91	0
517	0
19089	0
223	0
806	0
1059	0
1725	0
2903	0
177	0
188	0
565	0
173	0
2883	0
180	0
487	0
42	0
71	0
1087	0
78	0
80	0
180	0
132	0
246	0
18	0
36	0
48	0
103	0
11	0
34	0
11	0
1819	0
777	0
785	0
2215	0
414	0
7	0
736	0
1595	0
3266	0
3673	0
2324	0
9187	0
4580	0
9210	0
527	0
203	0
34	0
349	0
1561	0
359	0
844	0
6869	0
35	0
466	0
880	0
141	0
36	0
35	0
34	0
106	0
1096	0
720	0
41	0
199	0
838	0
111	0
216	0
75	0
57	0
27	0
48	0
4036	0
244	0
314	0
132	0
496	0
73	0
26	0
64	0
688	0
284	0
6571	0
2839	0
2133	0
262	0
539	0
93	0
781	0
417	0
1417	0
25	0
101	0
26	0
85	0
32	0
19	0
75	0
110	0
221	0
20	0
36	0
3	0
2	0
8	0
3	0
74	0
40	0
57	0
57	0
31	0
5	0
14	0
38	0
22	0
18	0
468	0
55	0
13	0
19	0
129	0
580	0
735	0
58	0
130	0
2319	0
2976	0
6	0
212	0
675	0
675	0
1217	0
1780	0
5	0
0	0
29	0
43	0
0	0
0	0
0	0
33	0
13	0
8	0
5	0
2867	0
1956	0
829	0
494	0
1034	0
140	0
177	0
39	0
15	0
151	0
42	0
421	0
14	0
122	0
1514	0
1549	0
432	0
584	0
1139	0
31	0
285	0
849	0
561	0
477	0
444	0
85	0
597	0
464	0
2543	0
288	0
118	0
1010	0
2308	0
1373	0
7064	0
94540	0
1706	0
530	0
431	0
505	0
111	0
272	0
4266	0
485	0
476	0
1157	0
700	0
4255	0
2634	0
1342	0
8662	0
2960	0
5665	2
2149	0
1394	0
3902	0
2679	0
1267	0
302	0
684	0
69	0
887	0
503	0
1544	0
566	0
1049	0
7119	0
334	0
1207	0
265	0
217	0
17	0
294	1680
45	0
43	0
1737	0
84	0
502	0
255	0
627	0
2657	0
252	0
3	297
104	0
63	0
222	0
894	0
235	0
5	0
21	0
4	0
